Plot_treatment,Plot_number,Quadrat_fenced,Quadrat_gap,Quadrat_number,Year_monitoring,Climber,Large Forb/Herb,Medium Forb/Herb,Medium Non-tufted grass/sedge,Medium Tufted grass/sedge,Prostrate or Mat-forming Forb/Herb,Small Non-tufted grass/sedge,Small Tufted grass/sedge,Prostrate Shrub,Tufted Ground Fern,Shrub,Small Forb/Herb,Large Tufted grass/sedge,Small Shrub,Non-tufted Ground Fern,Tiny Tufted grass/sedge,Scrambler,Large Shrub to Medium Tree,Large Non-tufted grass/sedge
Gap,12,False,False,31,3,,8.666666666666666,0.8125,0.5,,3.0,,0.5,,,,,,,,,,,
Gap,12,False,False,31,6,,9.125,4.0,,,0.5,,0.5,,,,,,,,,,,
Gap,12,False,True,3,0,,1.9,2.25,7.5,,0.5,,0.5,,,,,,,,,,,
Gap,12,False,True,3,3,,1.75,2.2,15.0,,5.25,7.5,0.5,,,,,3.0,,,3.0,,,
Gap,12,False,True,3,6,,1.75,1.75,3.0,0.5,0.5,,0.5,,,,,0.5,,,,,,
Gap,12,False,True,7,0,,0.5,0.5,25.0,,0.5,,25.0,,,,,,,,,,,
Gap,12,False,True,7,3,,0.5,0.7272727272727273,3.0,3.0,0.5,,0.5,,,,,,,,,,,
Gap,12,False,True,7,6,0.5,0.5,1.9,3.0,,0.5,,17.75,,,,,,,,,,,
Gap,12,False,True,9,0,,0.5,0.5,3.0,,15.0,,1.75,,,,,3.0,,,,,,
Gap,12,False,True,9,3,,2.1666666666666665,0.9545454545454546,7.5,0.5,0.5,,1.75,,,,0.5,3.0,,,,,,
Gap,12,False,True,9,6,,0.5,0.9166666666666666,0.5,3.0,0.5,,3.0,,,,,,,,,,,
Gap,12,False,True,11,0,,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,
Gap,12,False,True,11,3,,0.5,1.3333333333333333,3.0,0.5,0.5,3.0,0.5,,,,,,,,,,,
Gap,12,False,True,11,6,,,0.5,0.5,,3.0,,0.5,,,,,,,,,,,
Gap,12,False,True,17,0,,1.125,0.5,3.0,,2.8333333333333335,,3.0,,,,,0.5,,,,,0.5,
Gap,12,False,True,17,3,0.5,7.75,1.3333333333333333,35.0,,3.0,,,,,,,3.0,,,,,,
Gap,12,False,True,17,6,,0.5,1.0555555555555556,65.0,,0.5,,,,0.5,,,,,,,,,
Gap,12,False,True,19,0,,2.8333333333333335,0.5,3.0,,0.5,,0.5,,,,,,,,,,,
Gap,12,False,True,19,3,,7.25,3.5714285714285716,3.0,1.75,5.25,,1.75,,,,,0.5,,,0.5,,,
Gap,12,False,True,19,6,0.5,19.0,0.5,0.5,0.5,0.5,,0.5,,,,,0.5,,,,,,
Gap,12,False,True,23,0,,,0.5,,,,,0.5,,,,,,,,,,,
Gap,12,False,True,23,3,,1.3333333333333333,2.375,3.0,0.5,,,3.0,,,,,,,,,,,
Gap,12,False,True,23,6,,0.5,,,0.5,3.0,,1.3333333333333333,,,,,,,,,,,
Gap,12,False,True,25,0,,1.75,0.5,3.0,,0.5,,3.0,,,,,3.0,,,,,,
Gap,12,False,True,25,3,,6.166666666666667,0.5,0.5,,,0.5,0.5,0.5,,,,3.0,,,,,,
Gap,12,False,True,25,6,,15.0,,0.5,,0.5,,,,,,,7.5,,,,,,
Gap,12,True,False,8,0,,1.75,1.0,45.0,,2.8333333333333335,,0.5,,,,,0.5,,,,,,
Gap,12,True,False,8,3,,1.75,2.0,7.5,,15.0,,3.0,,,,,0.5,,,,,,
Gap,12,True,False,8,6,,,0.5,7.5,1.75,0.5,,3.0,,,,,,,,,,,
Gap,12,True,False,22,3,,2.1666666666666665,0.5,0.5,3.0,0.5,,0.5,,,,,0.5,,,,,,
Gap,12,True,False,22,6,,2.25,1.3333333333333333,0.5,4.0,,,0.5,,,,,,,,,,,
Gap,12,True,False,24,0,,0.5,1.125,7.5,,0.5,,0.5,,,,,,,,,,,
Gap,12,True,False,24,3,,2.1666666666666665,2.5714285714285716,3.0,0.5,,,15.0,,,,,3.0,,,,,,
Gap,12,True,False,24,6,,0.5,2.875,,1.3333333333333333,0.5,,3.0,,,,,,,,,,3.0,
Gap,12,True,False,26,0,,1.3333333333333333,0.9166666666666666,3.0,,0.5,,0.5,,,,,,,,,,,
Gap,12,True,False,26,3,,1.75,0.9166666666666666,0.5,,0.5,3.0,0.5,,,,,,,,,,,
Gap,12,True,False,26,6,,2.8333333333333335,0.5,0.5,1.75,,,,,,0.5,,,,,,,,
Gap,12,True,False,30,0,,7.5,0.5,55.0,,0.5,,7.5,,,,,0.5,,,,,,
Gap,12,True,False,30,3,,5.25,1.5,15.0,0.5,4.0,,1.75,,,,,3.0,,,,,,
Gap,12,True,False,30,6,,15.0,1.0,3.0,3.0,0.5,,0.5,,,,,,,,,,,3.0
Gap,12,True,True,2,0,,7.0,3.0,15.0,,9.0,,15.0,,,,,,,,,,,
Gap,12,True,True,2,3,3.0,19.5,2.375,7.5,7.5,3.0,,0.5,,,,,3.0,,,,,,
Gap,12,True,True,2,6,,29.0,0.5,3.0,7.5,1.3333333333333333,,,,,,,,,,,,,
Gap,12,True,True,4,0,,6.166666666666667,0.8571428571428571,25.0,,0.5,,12.75,,,,,0.5,,,,,,
Gap,12,True,True,4,3,3.0,3.4,1.125,3.0,3.0,1.75,,0.5,,,,,3.0,,,,,,
Gap,12,True,True,4,6,,8.666666666666666,1.75,3.0,3.6666666666666665,,,0.5,,,,,,,,,,,
Gap,12,True,True,6,0,,22.75,0.5,0.5,,0.5,,1.75,,,,,,,,,,,
Gap,12,True,True,6,3,,3.0,1.125,25.0,3.0,2.1666666666666665,3.0,1.3333333333333333,,,,,,,,,,,
Gap,12,True,True,6,6,,6.166666666666667,0.5,3.0,5.25,0.5,,1.75,,,,,,,,,,,
Gap,12,True,True,10,3,,1.75,0.9166666666666666,,7.5,0.5,,3.0,,,,,,,,,,,
Gap,12,True,True,10,6,,1.75,1.0,3.0,3.0,0.5,,1.125,,,,,,,,,,,
Gap,12,True,True,12,0,,0.5,0.5,7.5,,1.3333333333333333,,0.5,,,,,,,,,,,
Gap,12,True,True,12,3,0.5,2.875,1.125,15.0,,2.1666666666666665,,3.0,,,,,0.5,,,,,,
Gap,12,True,True,12,6,,1.75,0.5,7.5,14.0,0.5,,,,,,,,,,,,,
Gap,12,True,True,14,0,,0.5,0.5,7.5,,1.3333333333333333,,15.0,,,,,,,,,,,
Gap,12,True,True,14,3,,1.125,1.125,45.0,15.0,3.0,,,,,,,,,,,,,
Gap,12,True,True,14,6,,,0.5,7.5,3.0,0.5,,,,,,,,,,,,,
Gap,12,True,True,16,0,,1.3333333333333333,2.4,,0.5,1.3333333333333333,,15.0,,,,,,,,,,,
Gap,12,True,True,16,3,,2.875,1.75,3.0,,7.5,,1.75,,,,,,,,,,,
Gap,12,True,True,16,6,,7.5,7.75,,0.5,,,,,,,,,,,,,,
Gap,12,True,True,18,0,,1.3333333333333333,0.5,3.0,0.5,0.5,,0.5,,,,,,,,,,0.5,
Gap,12,True,True,18,3,,6.166666666666667,1.0,7.5,15.0,0.5,,3.0,,,,,,,,,,,
Gap,12,True,True,18,6,,55.0,0.5,0.5,5.25,0.5,,,,,,,,,,,,,
Gap,12,True,True,20,0,,,0.5,3.0,,0.5,,0.5,,,,,,,,,,,
Gap,12,True,True,20,3,,1.0,0.9545454545454546,3.0,0.5,,,3.0,,,,,,,,,,,
Gap,12,True,True,20,6,,1.3333333333333333,0.5,0.5,,0.5,,,,,,,3.0,,,,,,
Gap,12,True,True,28,0,,0.5,3.875,7.5,,2.8333333333333335,,3.0,,,,,0.5,,,,,0.5,
Gap,12,True,True,28,3,,12.0,1.5,0.5,,9.0,,2.1666666666666665,,,,,3.0,,,,,0.5,
Gap,12,True,True,28,6,,29.0,2.875,,,0.5,,,,,,,3.0,,,,,3.0,
Gap,12,True,True,32,0,,0.5,0.5,7.5,,0.5,,7.5,,,,,,,,,,,
Gap,12,True,True,32,3,,1.75,3.0,7.5,7.5,1.75,,3.0,,,,,,,,,,,
Gap,12,True,True,32,6,,3.0,7.75,0.5,,,,,,,,,7.5,,,,,,
Radial,3,False,False,2,0,,5.4,0.5,0.5,3.0,1.3333333333333333,0.5,3.0,,,,,,,,,,,
Radial,3,False,False,2,6,,8.666666666666666,0.5,0.5,0.5,1.75,,3.0,,,,,,,,,,,
Radial,3,False,False,7,0,0.5,9.75,1.0,45.0,0.5,3.0,0.5,0.5,,,,,,,,,,,
Radial,3,False,False,7,6,0.5,15.333333333333334,1.0,3.0,3.0,,,,,,,,,,,,,,
Radial,3,False,False,8,0,,25.333333333333332,1.3333333333333333,0.5,3.0,0.5,,0.5,,,,,,,,,,,
Radial,3,False,False,8,6,,18.666666666666668,1.9,0.5,,1.75,,0.5,,,,,,,,,,,
Radial,3,False,False,12,0,0.5,12.0,0.5,3.0,0.5,,0.5,1.75,,0.5,,,,,,,,,
Radial,3,False,False,12,6,,8.666666666666666,1.125,0.5,,0.5,3.0,0.5,,0.5,,,,,,,,,
Radial,3,False,False,15,0,,11.625,0.5,3.0,0.5,15.0,0.5,3.0,,,,,,,,,,,
Radial,3,False,False,15,6,,12.0,1.5,3.0,0.5,1.75,,0.5,,,,,,,,,,,
Radial,3,False,True,1,0,0.5,15.4,0.5,7.5,0.5,17.75,0.5,7.5,0.5,,,,,,,,,,
Radial,3,False,True,1,6,,16.166666666666668,0.5,0.5,,0.5,0.5,0.5,,,,,,,,,,,
Radial,3,False,True,3,0,,11.625,0.5,0.5,3.0,1.75,0.5,3.0,,,,,,,,,,,
Radial,3,False,True,3,6,,27.75,1.3333333333333333,0.5,3.0,0.5,0.5,0.5,,,,,,,,,,,
Radial,3,False,True,4,0,0.5,6.625,0.5,3.0,,1.3333333333333333,3.0,3.0,,,,0.5,,,,,,,
Radial,3,False,True,4,6,0.5,11.625,0.5,0.5,,1.75,3.0,0.5,,,,,,,,,,,
Radial,3,False,True,5,0,0.5,11.625,1.9,0.5,0.5,1.75,0.5,15.0,3.0,,,,,,,,,,
Radial,3,False,True,5,6,,55.0,1.3333333333333333,,0.5,0.5,0.5,3.0,3.0,,,,,,,,,,
Radial,3,False,True,6,0,0.5,22.75,1.5,3.0,7.5,0.5,0.5,1.75,,,,,,0.5,0.5,,,,
Radial,3,False,True,6,6,0.5,27.75,2.4,3.0,0.5,4.0,3.0,0.5,,,,,,0.5,0.5,,,,
Radial,3,False,True,9,0,0.5,8.666666666666666,0.8571428571428571,3.0,25.0,0.5,0.5,17.75,,,,,,,,,,,
Radial,3,False,True,9,6,0.5,12.75,0.5,,,0.5,,0.5,,,,,,,,,,,
Radial,3,False,True,10,0,,1.0,0.5,3.0,,7.75,0.5,12.75,,,,,,,,,,,
Radial,3,False,True,10,6,,12.75,0.5,3.0,,1.75,0.5,0.5,,,,,,,,,,,
Radial,3,False,True,11,0,,8.666666666666666,0.5,3.0,,25.0,,15.0,,,,,0.5,,,,,,
Radial,3,False,True,11,6,,27.75,0.5,0.5,0.5,0.5,,0.5,,,,,,,,,,,
Radial,3,False,True,13,0,0.5,11.4,0.5,0.5,3.0,7.75,0.5,0.5,,,,,,,,,,,
Radial,3,False,True,13,6,,75.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,
Radial,3,False,True,14,0,,8.666666666666666,3.0,7.5,,9.125,,7.5,,,,,,,,,,,
Radial,3,False,True,14,6,,32.75,0.5,3.0,,1.75,0.5,3.0,,,,,,,,,,,
Radial,3,False,True,16,0,0.5,2.8333333333333335,0.5,15.0,,8.666666666666666,,15.0,,,,,,,,,,,
Radial,3,False,True,16,6,0.5,25.0,0.5,3.0,,3.6666666666666665,,3.0,,,,,,,,,,,
Radial,5,False,False,1,0,,12.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,3.0,,,,,,
Radial,5,False,False,1,3,,22.75,1.125,0.5,0.5,4.0,3.0,3.0,,,,,3.0,,,,,,
Radial,5,False,False,1,6,,12.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,
Radial,5,False,False,2,0,,9.75,0.5,3.0,,0.5,0.5,0.5,,,,,0.5,,0.5,,,,
Radial,5,False,False,2,3,,25.0,0.5,0.5,0.5,3.0,0.5,,,,,,,,3.0,,,,
Radial,5,False,False,2,6,,8.666666666666666,0.5,0.5,,1.3333333333333333,0.5,0.5,,,,,0.5,,3.0,,,,
Radial,5,False,False,6,0,,,0.5,3.0,,4.0,,12.75,,,,,0.5,,,,,,
Radial,5,False,False,6,3,,,0.5,0.5,,1.75,,,,,,,,,,,,,
Radial,5,False,False,6,6,,0.5,0.5,0.5,,1.125,0.5,1.3333333333333333,,,,,,,,,,,
Radial,5,False,False,9,0,,6.625,0.5,15.0,,0.5,0.5,15.0,,,,,,,,,,,
Radial,5,False,False,9,3,,12.833333333333334,1.5714285714285714,7.5,,1.3333333333333333,,,,,,,,,3.0,,,,
Radial,5,False,False,9,6,,18.666666666666668,0.5,3.0,,3.0,0.5,3.0,,,,,,,0.5,,,,
Radial,5,False,True,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.75,,,,,0.5,,,,,,
Radial,5,False,True,3,3,,25.0,0.8571428571428571,0.5,,5.333333333333333,,0.5,,,,,0.5,,0.5,,,,
Radial,5,False,True,3,6,0.5,15.333333333333334,0.5,0.5,0.5,0.5,0.5,0.5,,,,,0.5,,0.5,,,,
Radial,5,False,True,4,0,,22.833333333333332,0.5,0.5,3.0,1.75,0.5,0.5,,,,,0.5,,3.0,,,,
Radial,5,False,True,4,3,,55.0,0.5,0.5,0.5,3.0,0.5,0.5,,,,,0.5,,3.0,,,,
Radial,5,False,True,4,6,,27.75,0.5,1.3333333333333333,,1.3333333333333333,0.5,0.5,,,,,0.5,,0.5,,,,
Radial,5,False,True,5,0,,8.666666666666666,0.5,3.0,,0.5,0.5,15.0,,,,,,,,,,,
Radial,5,False,True,5,3,,12.75,0.5,7.5,,1.75,,0.5,,,,,,,,,,,
Radial,5,False,True,5,6,,25.0,0.5,0.5,,0.5,3.0,1.3333333333333333,,,,,,,,,,,
Radial,5,False,True,7,0,,0.5,1.125,35.0,,3.0,0.5,25.0,,,,,,,,,,,
Radial,5,False,True,7,3,,,0.5,25.0,,3.0,,,,,,,,,,,,,
Radial,5,False,True,7,6,,0.5,0.5,3.0,,1.3333333333333333,7.5,4.0,,,,,,,,,,,
Radial,5,False,True,8,0,,5.9,0.5,7.5,3.0,1.3333333333333333,0.5,0.5,,,,,,,,,,,
Radial,5,False,True,8,3,,12.75,0.5,25.0,0.5,2.1666666666666665,,,,,,,,,15.0,,,,
Radial,5,False,True,8,6,,24.0,0.5,0.5,,1.75,0.5,0.5,,,,,,,3.0,,,,
Radial,5,False,True,10,0,0.5,5.333333333333333,0.9545454545454546,65.0,,1.3333333333333333,0.5,0.5,,,0.5,,,,3.0,,,,
Radial,5,False,True,10,3,0.5,7.75,1.0555555555555556,65.0,0.5,2.8333333333333335,,,0.5,,,,,,3.0,,,,
Radial,5,False,True,10,6,0.5,7.75,0.8571428571428571,0.5,,4.0,0.5,2.1666666666666665,,,,,,,0.5,,,,
Radial,5,False,True,11,0,0.5,16.625,0.8571428571428571,15.0,0.5,2.8333333333333335,0.5,0.5,,,,,,,0.5,,,,
Radial,5,False,True,11,3,0.5,22.75,0.5,3.0,,5.25,,0.5,,,,,,,,,,,
Radial,5,False,True,11,6,0.5,75.0,0.5,9.0,0.5,0.5,3.0,0.5,,,,,,,,,,,
Radial,5,False,True,12,0,0.5,65.0,1.125,25.0,3.0,7.75,,0.5,,,,,3.0,,,,,,
Radial,5,False,True,12,3,,,0.5,,,,,0.5,,,,,0.5,,,,,,
Radial,5,False,True,13,0,0.5,15.333333333333334,0.5,25.0,0.5,1.75,0.5,4.0,,,,,0.5,,0.5,,,,
Radial,5,False,True,13,3,,27.75,0.5,35.0,0.5,0.5,,,,,,,,,,,,,
Radial,5,False,True,13,6,,55.0,1.3333333333333333,7.5,,0.5,3.0,2.8333333333333335,,,,,,,,,,,
Radial,5,False,True,14,0,0.5,6.625,0.5,15.0,0.5,1.3333333333333333,0.5,15.0,,,,,,,,,,,
Radial,5,False,True,14,3,,35.0,0.5,0.5,,0.5,,,,,,,,,0.5,,,,
Radial,5,False,True,14,6,0.5,12.75,1.5,3.0,,1.75,0.5,1.75,,,,,,,0.5,,,,
Radial,5,False,True,15,0,,12.75,0.5,0.5,,0.5,,7.5,,,,,,,,,,,
Radial,5,False,True,15,3,,12.0,0.5,3.0,,1.75,,,,,,,,,,,,,
Radial,5,False,True,15,6,0.5,25.0,0.5,1.75,,1.3333333333333333,0.5,0.5,,,,,,,0.5,,,,
Radial,5,False,True,16,0,,17.875,0.5,15.0,,1.75,0.5,4.0,,,,,,,,,,,
Radial,5,False,True,16,3,,75.0,0.5,7.5,,1.3333333333333333,,,,,,,0.5,,,,,,
Radial,5,False,True,16,6,0.5,75.0,1.3333333333333333,1.3333333333333333,,0.5,3.0,0.5,,,,,,,,,,,
Radial,7,False,False,1,0,,1.125,0.5,3.0,,4.0,0.5,15.0,,,,,0.5,,,,,,
Radial,7,False,False,1,3,,1.3333333333333333,0.5,15.0,,5.25,,3.0,,,,,3.0,,,,,,
Radial,7,False,False,1,6,,0.5,0.9166666666666666,3.0,,0.5,,0.5,,,,,,,,,,,
Radial,7,False,False,5,0,,0.5,0.5,0.5,,0.5,,3.0,,,,,,,,,,,
Radial,7,False,False,5,3,,0.5,1.5,3.0,,3.0,,3.0,,,,,,,,,,,
Radial,7,False,False,9,0,,0.5,1.75,0.5,,1.75,,12.75,,,,,0.5,,,,,,
Radial,7,False,False,9,3,,1.75,1.125,0.5,,7.5,,7.5,,,,,,,,,,,
Radial,7,False,False,11,3,,3.0,0.5,0.5,,0.5,,3.0,,,,,0.5,,,,,,
Radial,7,False,False,11,6,,,4.0,0.5,0.5,0.5,,0.5,,,,,,,,,,,
Radial,7,False,False,17,0,,0.5,0.5,0.5,0.5,0.5,,17.75,,,,,,,,,,,
Radial,7,False,False,17,3,,0.5,1.8333333333333333,,,3.0,,4.0,,,,,,,,,,,
Radial,7,False,False,17,6,,0.5,1.125,0.5,,0.5,,1.75,,,,,,,,,,,
Radial,7,False,False,21,0,,0.5,5.333333333333333,0.5,0.5,12.75,,55.0,,,,,0.5,,,,,,
Radial,7,False,False,21,3,,1.3333333333333333,2.95,,0.5,3.0,3.0,4.0,,,,,,,,,,,
Radial,7,False,False,21,6,,0.5,1.125,0.5,65.0,,,3.0,,,,,,,,,,,
Radial,7,False,False,23,0,,0.5,0.5,0.5,0.5,4.0,,15.0,,,,,0.5,,,,,,
Radial,7,False,False,23,3,,0.5,0.7777777777777778,0.5,0.5,3.0,,15.0,,,,,3.0,,,,,,
Radial,7,False,False,23,6,,0.5,0.5,0.5,0.5,0.5,,0.5,,,,,,0.5,,,,,
Radial,7,False,False,25,0,,0.5,0.5,,,0.5,,7.5,0.5,,,,7.5,,,,,,
Radial,7,False,False,25,3,,0.5,1.125,0.5,,7.5,,4.0,0.5,,,,,,,,,,
Radial,7,False,False,25,6,,0.5,1.3333333333333333,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,,
Radial,7,False,True,3,3,,3.0,1.5,0.5,,4.0,,3.0,,,,,,,,,,,
Radial,7,False,True,7,0,,,0.5,0.5,,0.5,,7.75,,,,,3.0,,,,,,
Radial,7,False,True,7,3,0.5,0.5,0.7272727272727273,3.0,,0.5,,0.5,,,,,3.0,,,,,,
Radial,7,False,True,7,6,,0.5,1.125,1.75,,0.5,,7.5,,,,,,,,,,,
Radial,7,False,True,13,0,,0.5,1.125,0.5,,0.5,,7.5,,,,,,,,,,,
Radial,7,False,True,13,3,,0.5,0.7272727272727273,3.0,,,,0.5,,,,,,,,,,,
Radial,7,False,True,15,0,,0.5,0.8125,25.0,,0.5,,35.0,,,,,,,,,,,
Radial,7,False,True,15,3,,0.5,1.0,45.0,3.0,0.5,,0.5,,,,,3.0,,,,0.5,,
Radial,7,False,True,15,6,,0.5,0.5,35.0,,0.5,,5.25,,,,,3.0,,,,,,
Radial,7,False,True,19,0,,0.5,,0.5,,0.5,,7.5,,,,,,,,,,,
Radial,7,False,True,19,3,,0.5,0.5,0.5,,,,7.5,,,,,,,,,,,
Radial,7,False,True,19,6,,3.0,1.125,,75.0,0.5,,1.75,,,,,,,,,,,
Radial,7,False,True,27,0,0.5,0.5,0.5,35.0,,7.75,,25.0,,,,,0.5,,,,,,
Radial,7,False,True,27,3,,3.0,1.125,25.0,,7.75,,7.5,,,,,,,,,,,
Radial,7,False,True,27,6,,0.5,1.3333333333333333,15.0,3.0,0.5,,,,,,,,,,,,,
Radial,7,False,True,29,0,,0.5,0.5,,,1.3333333333333333,,7.5,,,,,0.5,,,,,,
Radial,7,False,True,29,3,,0.5,2.375,3.0,,3.0,0.5,3.0,,,,,3.0,,,,,,
Radial,7,False,True,29,6,,,1.3333333333333333,0.5,0.5,4.0,,0.5,,,,,,,,,,,
Radial,7,False,True,31,0,,0.5,1.125,,0.5,1.75,,25.0,,,,,25.0,,,,,,
Radial,7,False,True,31,3,,0.5,2.0625,3.0,,15.0,,1.75,,,,,35.0,,,,,,
Radial,7,False,True,31,6,,,0.5,0.5,0.5,0.5,,3.0,,,,,,,,,,,
Radial,7,True,False,6,0,,0.5,0.5,0.5,,0.5,,4.0,0.5,,,,,,,,,,
Radial,7,True,False,6,3,,1.3333333333333333,1.9285714285714286,,,2.1666666666666665,,5.25,,,,,,,,,,,
Radial,7,True,False,6,6,0.5,0.5,5.333333333333333,0.5,,0.5,,1.75,,,,,,,,,,,
Radial,7,True,False,16,0,,0.5,0.9166666666666666,0.5,,1.3333333333333333,,7.5,,,,,3.0,,,,,,
Radial,7,True,False,16,3,,0.5,2.375,3.0,,0.5,,7.5,,,,,3.0,,,,,,
Radial,7,True,False,16,6,,0.5,1.3333333333333333,3.0,3.0,0.5,,9.0,,,,,7.5,,,,,,
Radial,7,True,False,22,0,,0.5,0.5,0.5,0.5,0.5,,3.0,,,,,,,,,,,
Radial,7,True,False,22,3,,0.5,1.125,0.5,,,,3.0,,,,,,,,,,,
Radial,7,True,False,22,6,,,1.75,3.0,,0.5,,0.5,,,,,,,,,,,
Radial,7,True,False,24,0,,0.5,0.5,0.5,,0.5,,0.5,,,,,,,,,,,
Radial,7,True,False,24,3,,1.75,0.9166666666666666,0.5,,0.5,,0.5,,,,,,,,,,,
Radial,7,True,False,32,0,,0.5,0.7777777777777778,25.0,,35.0,0.5,7.75,,,,,,,,,,,
Radial,7,True,False,32,3,,0.5,1.5,25.0,,4.0,,1.75,,,,,,,,,0.5,,
Radial,7,True,False,32,6,,0.5,1.75,,,0.5,,1.75,,,,,,,,,,,
Radial,7,True,True,2,0,,0.5,0.5,0.5,,0.5,,0.5,,0.5,,,,,,,,,
Radial,7,True,True,2,3,,,3.0,,0.5,,,7.5,,0.5,,,,,,,,,
Radial,7,True,True,2,6,,0.5,0.5,0.5,1.75,0.5,,5.25,,0.5,0.5,,,3.0,,,,,
Radial,7,True,True,4,0,,0.5,0.5,3.0,,,,3.0,,,,,,,,,,,
Radial,7,True,True,4,3,,0.5,1.75,7.5,,1.75,,7.5,,,,,,,,,,,
Radial,7,True,True,8,0,,0.5,0.5,0.5,,0.5,,7.5,,0.5,,,,,,,,,
Radial,7,True,True,8,3,,0.5,1.75,7.5,,29.0,,9.0,,0.5,,,,,,,,,
Radial,7,True,True,8,6,,0.5,0.5,0.5,,0.5,,0.5,,0.5,0.5,,,,,0.5,,,
Radial,7,True,True,10,3,,0.5,1.2142857142857142,7.5,,16.166666666666668,,3.0,,,,,25.0,,,,,,
Radial,7,True,True,10,6,,3.0,0.5,3.0,25.0,0.5,,4.0,,,,,,,,,,,
Radial,7,True,True,12,0,,0.5,0.5,3.0,,4.0,,35.0,,,,,,,,,,,
Radial,7,True,True,12,3,,0.5,2.3125,15.0,,3.0,,15.0,,,,,,,,,,,
Radial,7,True,True,12,6,,0.5,0.5,0.5,0.5,0.5,,0.5,,,,,,,,,,,
Radial,7,True,True,14,3,,1.75,2.3125,15.0,,0.5,,17.75,,,,,,,,,0.5,,
Radial,7,True,True,14,6,,3.0,7.5,25.0,7.5,,,5.25,,,,,7.5,,,,,,
Radial,7,True,True,18,0,,0.5,0.5,0.5,,0.5,,3.0,0.5,,,,3.0,,,,,,
Radial,7,True,True,18,3,0.5,1.3333333333333333,3.25,0.5,,0.5,,15.0,,,,,22.75,,,,,,
Radial,7,True,True,18,6,0.5,0.5,0.5,0.5,55.0,0.5,,0.5,,,,,,,,,,,
Radial,7,True,True,20,0,,0.5,1.125,0.5,,0.5,,3.0,,,,,,,,,,,
Radial,7,True,True,20,3,,1.75,1.5,,,1.75,,7.5,,,,,,,,,,,
Radial,7,True,True,20,6,,1.3333333333333333,4.0,0.5,85.0,0.5,,1.75,,,,,,,,,,,
Radial,7,True,True,26,0,,0.5,0.5,7.5,,0.5,,29.0,,,,,,,,,,,
Radial,7,True,True,26,3,,0.5,3.0,7.5,0.5,0.5,,25.0,,,,,3.0,,,,,,
Radial,7,True,True,26,6,,1.75,0.5,0.5,17.0,0.5,,3.0,,,,0.5,,,,,,,
Radial,7,True,True,28,0,,0.5,0.5,0.5,,0.5,,3.0,,0.5,,,0.5,,,,,,
Radial,7,True,True,28,3,,0.5,0.5,3.0,,0.5,0.5,15.0,,3.0,,,0.5,,,,,,
Radial,7,True,True,28,6,,0.5,0.5,0.5,0.5,,,0.5,,0.5,,,,,,,,,
Radial,7,True,True,30,0,,0.5,0.5,15.0,,0.5,,,,,,,4.0,,,,,,
Radial,7,True,True,30,3,,3.0,2.375,3.0,,9.0,,0.5,,,,,45.0,,,,,,
Radial,7,True,True,30,6,,1.75,0.5,0.5,22.75,1.75,,0.5,,,,,,,,,,,
Radial,9,False,False,15,0,,0.5,1.0,0.5,,0.5,,0.5,,,,,,,,,,,
Radial,9,False,False,15,3,,1.75,1.5,0.5,,,,,,,,,,,,,,,
Radial,9,False,False,15,6,,0.5,3.0,,,0.5,,0.5,,,,,,,,,,,
Radial,9,False,False,17,0,,0.5,0.9166666666666666,7.5,,5.333333333333333,,0.5,,,,,,,,,,,
Radial,9,False,False,17,3,,1.3333333333333333,1.5714285714285714,3.0,,6.166666666666667,,,,,,,,,,,,,
Radial,9,False,False,17,6,,0.5,1.3333333333333333,3.0,,0.5,,1.75,,,,,,,,,,,
Radial,9,False,True,1,0,,1.125,1.1818181818181819,15.0,,1.3333333333333333,,9.0,,,0.5,,0.5,,,,,,
Radial,9,False,True,1,3,,1.75,1.0,0.5,,4.0,,2.1666666666666665,,,,,0.5,,,,,,
Radial,9,False,True,1,6,,0.5,7.5,0.5,,0.5,,0.5,,,,,,,,,,,
Radial,9,False,True,3,0,,0.5,2.1666666666666665,7.5,,0.5,3.0,3.0,,3.0,,,3.0,,,,,,
Radial,9,False,True,3,3,,0.5,1.8636363636363635,45.0,,0.5,0.5,1.75,,3.0,,,3.0,,,,,,
Radial,9,False,True,3,6,,6.625,1.3333333333333333,3.0,,0.5,,3.0,,3.0,,,0.5,,,,,,
Radial,9,False,True,5,0,,2.8333333333333335,0.5,7.5,,2.8333333333333335,,3.0,,,,,,,,,,,
Radial,9,False,True,5,3,,6.0,1.3333333333333333,7.5,,1.75,,3.0,,,,,,,,,,,
Radial,9,False,True,7,0,,0.5,0.5,0.5,,3.0,,0.5,,,,,3.0,,,,,,
Radial,9,False,True,7,3,,1.125,1.0,3.0,,7.5,,0.5,,,,,3.0,,,,,,
Radial,9,False,True,7,6,,3.0,0.5,0.5,3.0,0.5,,0.5,,,,,,,,,,,
Radial,9,False,True,9,0,,0.5,0.8125,15.0,,9.125,,0.5,,,,,,,,,,,
