Plot_treatment,Plot_number,Quadrat_fenced,Quadrat_gap,Quadrat_number,Year_monitoring,Climber,Large Forb/Herb,Medium Forb/Herb,Medium Non-tufted grass/sedge,Medium Tufted grass/sedge,Prostrate or Mat-forming Forb/Herb,Small Non-tufted grass/sedge,Small Tufted grass/sedge,Prostrate Shrub,Tufted Ground Fern,Shrub,Small Forb/Herb,Large Tufted grass/sedge,Small Shrub,Non-tufted Ground Fern,Tiny Tufted grass/sedge,Scrambler,Large Shrub to Medium Tree,Large Non-tufted grass/sedge
Control,11,False,False,13,0,0.0,0.3246753246753247,0.025974025974025976,0.09740259740259741,0.0,0.2012987012987013,0.006493506493506494,0.34415584415584416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,13,3,0.0,0.6891891891891891,0.17567567567567569,0.013513513513513514,0.0,0.08108108108108109,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,13,6,0.0,0.8131868131868132,0.0989010989010989,0.01098901098901099,0.0,0.03296703296703297,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,14,0,0.0,0.6346153846153846,0.17307692307692307,0.0,0.0,0.15384615384615385,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,14,3,0.0,0.484375,0.1875,0.015625,0.015625,0.09375,0.09375,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,14,6,0.0,0.7611940298507462,0.07462686567164178,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,15,0,0.0,0.02247191011235955,0.1348314606741573,0.16853932584269662,0.0,0.07865168539325842,0.011235955056179775,0.5730337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0
Control,11,False,False,15,3,0.0,0.0,0.3181818181818182,0.045454545454545456,0.0,0.2727272727272727,0.045454545454545456,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,15,6,0.0,0.71,0.1,0.07,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,16,0,0.0,0.8658536585365854,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,16,3,0.0,0.7129629629629629,0.12037037037037036,0.009259259259259259,0.009259259259259259,0.018518518518518517,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,16,6,0.0,0.8129032258064516,0.10967741935483871,0.0064516129032258064,0.03870967741935484,0.01935483870967742,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,17,0,0.0,0.015228426395939087,0.04568527918781726,0.030456852791878174,0.0,0.36548223350253806,0.0,0.08121827411167512,0.0,0.0,0.0,0.0,0.45685279187817257,0.0,0.0,0.0,0.005076142131979695,0.0,0.0
Control,11,False,False,17,3,0.0,0.0625,0.09375,0.010416666666666666,0.010416666666666666,0.7291666666666666,0.0,0.03125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,17,6,0.0,0.029411764705882353,0.29411764705882354,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,18,0,0.0,0.004347826086956522,0.034782608695652174,0.13043478260869565,0.0,0.7521739130434782,0.0,0.07391304347826087,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,18,3,0.0,0.016129032258064516,0.1693548387096774,0.12096774193548387,0.0,0.5725806451612904,0.04838709677419355,0.07258064516129033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,18,6,0.029411764705882353,0.058823529411764705,0.5294117647058824,0.17647058823529413,0.0,0.08823529411764706,0.0,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,19,0,0.0,0.02564102564102564,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.20512820512820512,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0
Control,11,False,False,19,3,0.0,0.06666666666666667,0.6,0.2,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,19,6,0.0,0.09090909090909091,0.6363636363636364,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,20,0,0.0,0.0,0.23809523809523808,0.14285714285714285,0.0,0.19047619047619047,0.023809523809523808,0.38095238095238093,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,20,3,0.0,0.01694915254237288,0.2711864406779661,0.1016949152542373,0.0,0.2542372881355932,0.1016949152542373,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,20,6,0.0,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.0,0.4594594594594595,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,21,0,0.0,0.01098901098901099,0.12087912087912088,0.06593406593406594,0.0,0.02197802197802198,0.0,0.7802197802197802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,21,3,0.0,0.024390243902439025,0.25609756097560976,0.012195121951219513,0.0,0.08536585365853659,0.012195121951219513,0.6097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,21,6,0.0,0.0,0.41379310344827586,0.034482758620689655,0.0,0.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,22,0,0.0,0.05128205128205128,0.1282051282051282,0.38461538461538464,0.0,0.02564102564102564,0.01282051282051282,0.38461538461538464,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,22,3,0.014084507042253521,0.09859154929577464,0.4084507042253521,0.08450704225352113,0.0,0.16901408450704225,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,22,6,0.0,0.019230769230769232,0.7692307692307693,0.019230769230769232,0.0,0.038461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,23,0,0.0,0.463768115942029,0.18840579710144928,0.08695652173913043,0.0,0.014492753623188406,0.014492753623188406,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,23,3,0.0,0.26666666666666666,0.48333333333333334,0.05,0.0,0.016666666666666666,0.05,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,23,6,0.0,0.45714285714285713,0.5,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,24,0,0.011235955056179775,0.011235955056179775,0.0898876404494382,0.5617977528089888,0.06741573033707865,0.07865168539325842,0.0,0.16853932584269662,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,24,3,0.005681818181818182,0.5625,0.22727272727272727,0.005681818181818182,0.03409090909090909,0.09090909090909091,0.03409090909090909,0.03977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,24,6,0.0,0.018867924528301886,0.1509433962264151,0.2830188679245283,0.22641509433962265,0.03773584905660377,0.0,0.2830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,25,0,0.0,0.5849056603773585,0.06289308176100629,0.18867924528301888,0.03773584905660377,0.11320754716981132,0.006289308176100629,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,25,3,0.006896551724137931,0.6758620689655173,0.14482758620689656,0.10344827586206896,0.041379310344827586,0.013793103448275862,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,25,6,0.0,0.7171717171717171,0.08080808080808081,0.0,0.020202020202020204,0.020202020202020204,0.0,0.16161616161616163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,26,0,0.0,0.02857142857142857,0.05714285714285714,0.009523809523809525,0.05714285714285714,0.4857142857142857,0.009523809523809525,0.06666666666666667,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,26,3,0.0,0.17567567567567569,0.44594594594594594,0.013513513513513514,0.08108108108108109,0.10810810810810811,0.013513513513513514,0.08108108108108109,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,26,6,0.0,0.18181818181818182,0.6363636363636364,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,27,0,0.0,0.030927835051546393,0.10309278350515463,0.5154639175257731,0.0,0.030927835051546393,0.010309278350515464,0.30927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,27,3,0.09836065573770492,0.21311475409836064,0.29508196721311475,0.09836065573770492,0.0,0.09836065573770492,0.09836065573770492,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,27,6,0.0,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,28,0,0.0,0.775,0.058333333333333334,0.008333333333333333,0.0,0.13333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,28,3,0.0,0.6216216216216216,0.14189189189189189,0.006756756756756757,0.10135135135135136,0.04054054054054054,0.04054054054054054,0.006756756756756757,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,28,6,0.0,0.7301587301587301,0.1349206349206349,0.05555555555555555,0.007936507936507936,0.06349206349206349,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,29,0,0.0,0.01639344262295082,0.11475409836065574,0.09836065573770492,0.0,0.14754098360655737,0.01639344262295082,0.26229508196721313,0.0,0.0,0.09836065573770492,0.0,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,29,3,0.0,0.007936507936507936,0.1746031746031746,0.007936507936507936,0.0,0.11904761904761904,0.047619047619047616,0.16666666666666666,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,29,6,0.0,0.006535947712418301,0.06535947712418301,0.0392156862745098,0.32679738562091504,0.0196078431372549,0.0,0.20915032679738563,0.0,0.0,0.32679738562091504,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0
Control,11,False,False,30,0,0.0,0.007751937984496124,0.023255813953488372,0.23255813953488372,0.0,0.7131782945736435,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,30,3,0.024390243902439025,0.04878048780487805,0.5609756097560976,0.14634146341463414,0.0,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,30,6,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,31,0,0.0,0.08333333333333333,0.3055555555555556,0.16666666666666666,0.0,0.19444444444444445,0.027777777777777776,0.19444444444444445,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,31,3,0.0,0.15384615384615385,0.3269230769230769,0.11538461538461539,0.0,0.1346153846153846,0.11538461538461539,0.1346153846153846,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,31,6,0.0,0.2916666666666667,0.5,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,32,0,0.0,0.025,0.15,0.375,0.0125,0.0375,0.0,0.3875,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,32,3,0.013888888888888888,0.09722222222222222,0.6111111111111112,0.0,0.013888888888888888,0.08333333333333333,0.0,0.18055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Control,11,False,False,32,6,0.0,0.06382978723404255,0.7659574468085106,0.1276595744680851,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,1,0,0.0,0.6842105263157895,0.039473684210526314,0.013157894736842105,0.0,0.09210526315789473,0.07894736842105263,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0
Gap,1,False,False,1,3,0.0,0.7722772277227723,0.06930693069306931,0.0,0.0,0.019801980198019802,0.009900990099009901,0.06930693069306931,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,1,6,0.0,0.5760869565217391,0.17391304347826086,0.010869565217391304,0.010869565217391304,0.13043478260869565,0.010869565217391304,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0
Gap,1,False,False,6,0,0.0,0.6642857142857143,0.05,0.04285714285714286,0.0,0.014285714285714285,0.0,0.22142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0
Gap,1,False,False,6,3,0.0,0.7717391304347826,0.05434782608695652,0.06521739130434782,0.010869565217391304,0.010869565217391304,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.0
Gap,1,False,False,6,6,0.0,0.6466666666666666,0.03333333333333333,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Gap,1,False,False,7,0,0.0,0.7846153846153846,0.06153846153846154,0.09230769230769231,0.0,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,7,3,0.0,0.5079365079365079,0.031746031746031744,0.09523809523809523,0.0,0.09523809523809523,0.015873015873015872,0.25396825396825395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,7,6,0.0,0.5730337078651685,0.12359550561797752,0.06741573033707865,0.011235955056179775,0.14606741573033707,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,8,0,0.0,0.45,0.041666666666666664,0.25,0.0,0.008333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,8,3,0.0,0.5431034482758621,0.21551724137931033,0.12931034482758622,0.0,0.0,0.008620689655172414,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,8,6,0.0,0.6923076923076923,0.10256410256410256,0.07692307692307693,0.01282051282051282,0.02564102564102564,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,10,0,0.0056179775280898875,0.6348314606741573,0.06179775280898876,0.0056179775280898875,0.16853932584269662,0.0898876404494382,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,10,3,0.0,0.7557251908396947,0.07633587786259542,0.007633587786259542,0.04580152671755725,0.05343511450381679,0.04580152671755725,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,10,6,0.006024096385542169,0.7168674698795181,0.10843373493975904,0.006024096385542169,0.0,0.08433734939759036,0.03614457831325301,0.04216867469879518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,11,0,0.0,0.5842696629213483,0.033707865168539325,0.011235955056179775,0.33707865168539325,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,11,3,0.0,0.4647887323943662,0.323943661971831,0.014084507042253521,0.08450704225352113,0.08450704225352113,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,11,6,0.0,0.7653061224489796,0.08163265306122448,0.01020408163265306,0.0,0.07142857142857142,0.061224489795918366,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,12,0,0.0,0.8283582089552238,0.06716417910447761,0.007462686567164179,0.04477611940298507,0.04477611940298507,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,12,3,0.0,0.8421052631578947,0.015037593984962405,0.0,0.045112781954887216,0.045112781954887216,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.045112781954887216,0.0,0.0,0.0,0.0
Gap,1,False,False,12,6,0.0,0.6893203883495146,0.11650485436893204,0.019417475728155338,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.1262135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0
Gap,1,False,False,14,0,0.0,0.7171717171717171,0.020202020202020204,0.06060606060606061,0.020202020202020204,0.15151515151515152,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,14,3,0.0,0.8125,0.0,0.05357142857142857,0.0625,0.008928571428571428,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0
Gap,1,False,False,14,6,0.0,0.0,0.8554216867469879,0.012048192771084338,0.012048192771084338,0.03614457831325301,0.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,15,0,0.007518796992481203,0.6992481203007519,0.08270676691729323,0.045112781954887216,0.05263157894736842,0.05263157894736842,0.007518796992481203,0.045112781954887216,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,15,3,0.0,0.6712328767123288,0.14383561643835616,0.0410958904109589,0.00684931506849315,0.00684931506849315,0.0410958904109589,0.08904109589041095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,15,6,0.0070921985815602835,0.8156028368794326,0.04964539007092199,0.0070921985815602835,0.0070921985815602835,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,16,0,0.0,0.7285714285714285,0.05714285714285714,0.014285714285714285,0.08571428571428572,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,16,3,0.0,0.5714285714285714,0.18681318681318682,0.01098901098901099,0.01098901098901099,0.13186813186813187,0.06593406593406594,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,False,16,6,0.0,0.6973684210526315,0.07894736842105263,0.013157894736842105,0.02631578947368421,0.15789473684210525,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,2,0,0.0,0.47058823529411764,0.17647058823529413,0.0,0.0,0.10294117647058823,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,2,3,0.0,0.4351145038167939,0.09923664122137404,0.04580152671755725,0.0,0.22900763358778625,0.04580152671755725,0.05343511450381679,0.0,0.0,0.0,0.0,0.04580152671755725,0.0,0.04580152671755725,0.0,0.0,0.0,0.0
Gap,1,False,True,2,6,0.00847457627118644,0.652542372881356,0.0423728813559322,0.00847457627118644,0.059322033898305086,0.11016949152542373,0.05084745762711865,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0
Gap,1,False,True,3,0,0.009009009009009009,0.4774774774774775,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.14414414414414414,0.009009009009009009,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0
Gap,1,False,True,3,3,0.0,0.5142857142857142,0.15714285714285714,0.0,0.10714285714285714,0.04285714285714286,0.04285714285714286,0.05,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.0,0.0,0.0
Gap,1,False,True,3,6,0.007575757575757576,0.7121212121212122,0.045454545454545456,0.0,0.015151515151515152,0.06060606060606061,0.007575757575757576,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
Gap,1,False,True,4,0,0.0,0.8952380952380953,0.02857142857142857,0.009523809523809525,0.0,0.009523809523809525,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,4,3,0.0,0.75,0.08571428571428572,0.007142857142857143,0.04285714285714286,0.05,0.04285714285714286,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,4,6,0.0,0.8343558282208589,0.06748466257668712,0.006134969325153374,0.0,0.049079754601226995,0.03680981595092025,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,5,0,0.0,0.1,0.15,0.0125,0.0,0.0125,0.075,0.6375,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,5,3,0.0,0.17777777777777778,0.2777777777777778,0.06666666666666667,0.0,0.06666666666666667,0.16666666666666666,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,5,6,0.0,0.45,0.0625,0.0125,0.075,0.225,0.075,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,9,0,0.009523809523809525,0.5047619047619047,0.02857142857142857,0.009523809523809525,0.0,0.1523809523809524,0.0,0.29523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,9,3,0.006289308176100629,0.1069182389937107,0.48427672955974843,0.03773584905660377,0.09433962264150944,0.18867924528301888,0.03773584905660377,0.0440251572327044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,9,6,0.0,0.5252525252525253,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.010101010101010102,0.08080808080808081,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,13,0,0.0,0.6891891891891891,0.05405405405405406,0.08108108108108109,0.0945945945945946,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,0.0
Gap,1,False,True,13,3,0.0,0.77,0.01,0.0,0.07,0.02,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,1,False,True,13,6,0.0,0.8103448275862069,0.08620689655172414,0.008620689655172414,0.008620689655172414,0.06896551724137931,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,1,0,0.0,0.7089552238805971,0.1044776119402985,0.007462686567164179,0.007462686567164179,0.029850746268656716,0.04477611940298507,0.08955223880597014,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,1,3,0.0,0.9158878504672897,0.028037383177570093,0.009345794392523364,0.0,0.018691588785046728,0.009345794392523364,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,1,6,0.0,0.9256198347107438,0.024793388429752067,0.0,0.008264462809917356,0.024793388429752067,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,2,0,0.0,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.0,0.38095238095238093,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,2,3,0.0,0.13636363636363635,0.4090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
Gap,8,False,False,2,6,0.0,0.2222222222222222,0.2222222222222222,0.037037037037037035,0.0,0.07407407407407407,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
