,Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Origin,Scientific Name,Common Name,Family Name,Life Form
6463,3,9,Radial,3,False,True,3295,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6464,0,9,Radial,3,False,True,8647,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6465,6,9,Radial,4,True,True,13896,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6466,0,9,Radial,4,True,True,8664,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6467,6,9,Radial,5,False,False,13910,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6468,3,9,Radial,5,False,False,3338,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6469,0,9,Radial,5,False,False,8678,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6470,6,9,Radial,6,True,True,13922,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6471,3,9,Radial,6,True,True,3355,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6472,0,9,Radial,6,True,True,8698,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6473,6,9,Radial,7,False,True,13934,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6474,3,9,Radial,7,False,True,3376,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6475,0,9,Radial,7,False,True,8715,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6476,6,9,Radial,8,True,True,13945,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6477,0,9,Radial,8,True,True,8730,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6478,6,9,Radial,9,False,True,13956,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6479,3,9,Radial,9,False,True,3409,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6480,0,9,Radial,9,False,True,8753,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6481,6,9,Radial,10,True,False,13967,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6482,3,9,Radial,10,True,False,3430,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6483,0,9,Radial,10,True,False,8772,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6484,3,9,Radial,11,False,True,3449,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6485,6,9,Radial,12,True,True,13994,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6486,3,9,Radial,12,True,True,3471,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6487,0,9,Radial,12,True,True,8800,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6488,6,9,Radial,14,True,False,14026,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6489,3,9,Radial,14,True,False,3497,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6490,3,9,Radial,15,False,False,3513,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6491,0,9,Radial,15,False,False,8842,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6492,6,9,Radial,16,True,True,14052,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6493,0,9,Radial,16,True,True,8860,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6494,3,9,Radial,17,False,False,3548,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6495,0,9,Radial,17,False,False,8876,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6496,6,9,Radial,18,True,True,14082,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6497,3,9,Radial,18,True,True,3566,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6498,0,9,Radial,18,True,True,8890,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6499,6,9,Radial,19,False,True,14097,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6500,3,9,Radial,19,False,True,3592,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6501,0,9,Radial,19,False,True,8905,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6502,6,9,Radial,20,True,True,14114,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6503,0,9,Radial,20,True,True,8921,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6504,3,9,Radial,21,False,True,3642,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6505,6,9,Radial,22,True,True,14144,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6506,3,9,Radial,22,True,True,3662,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6507,0,9,Radial,22,True,True,8956,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6508,6,9,Radial,23,False,True,14162,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6509,3,9,Radial,23,False,True,3686,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6510,0,9,Radial,23,False,True,8977,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6511,6,9,Radial,25,False,True,14185,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6512,3,9,Radial,25,False,True,3733,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6513,0,9,Radial,25,False,True,9017,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6514,6,9,Radial,26,True,True,14201,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6515,3,9,Radial,26,True,True,3757,Lagenophora spp,2.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6516,0,9,Radial,26,True,True,9039,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6517,6,9,Radial,27,False,True,14214,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6518,3,9,Radial,27,False,True,3780,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6519,0,9,Radial,27,False,True,9062,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6520,6,9,Radial,28,True,True,14224,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6521,3,9,Radial,28,True,True,3804,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6522,6,9,Radial,29,False,True,14242,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6523,0,9,Radial,29,False,True,9106,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6524,6,9,Radial,31,False,True,14264,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6525,3,9,Radial,31,False,True,3852,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6526,0,9,Radial,31,False,True,9152,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6527,6,9,Radial,32,True,True,14278,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6528,3,9,Radial,32,True,True,3873,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6529,6,10,Gap,1,False,False,14294,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6530,3,10,Gap,1,False,False,3904,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6531,0,10,Gap,1,False,False,9186,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6532,0,10,Gap,2,True,True,9202,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6533,6,10,Gap,3,False,True,14322,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6534,0,10,Gap,3,False,True,9217,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6535,6,10,Gap,4,True,False,14334,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6536,3,10,Gap,4,True,False,3961,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6537,6,10,Gap,5,False,False,14347,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6538,3,10,Gap,5,False,False,3982,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6539,0,10,Gap,5,False,False,9246,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6540,6,10,Gap,6,True,True,14368,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6541,3,10,Gap,6,True,True,4005,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6542,3,10,Gap,7,False,True,4030,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6543,0,10,Gap,7,False,True,9280,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6544,6,10,Gap,8,True,True,14404,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6545,0,10,Gap,8,True,True,9296,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6546,6,10,Gap,10,True,False,14436,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6547,3,10,Gap,10,True,False,4102,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6548,0,10,Gap,10,True,False,9321,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6549,6,10,Gap,11,False,True,14455,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6550,3,10,Gap,11,False,True,4119,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6551,0,10,Gap,11,False,True,9334,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6552,3,10,Gap,12,True,True,4142,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6553,6,10,Gap,14,True,False,14499,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6554,6,10,Gap,15,False,False,14515,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6555,3,10,Gap,15,False,False,4198,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6556,6,10,Gap,16,True,True,14529,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6557,6,10,Gap,18,True,False,14563,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6558,0,10,Gap,18,True,False,9422,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6559,6,10,Gap,22,True,True,14607,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6560,3,10,Gap,24,True,True,4317,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6561,6,10,Gap,25,False,True,14635,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6562,0,10,Gap,25,False,True,9497,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6563,6,10,Gap,28,True,False,14663,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6564,3,10,Gap,28,True,False,4365,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6565,0,10,Gap,28,True,False,9529,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6566,6,10,Gap,31,False,True,14697,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6567,3,10,Gap,31,False,True,4415,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6568,0,10,Gap,31,False,True,9563,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6569,6,11,Control,1,False,False,14740,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6570,6,11,Control,2,False,False,14761,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6571,3,11,Control,2,False,False,4482,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6572,6,11,Control,4,False,False,14805,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6573,3,11,Control,4,False,False,4523,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6574,6,11,Control,5,False,False,14828,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6575,3,11,Control,5,False,False,4542,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6576,0,11,Control,5,False,False,9671,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6577,6,11,Control,6,False,False,14846,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6578,3,11,Control,6,False,False,4559,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6579,6,11,Control,7,False,False,14870,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6580,3,11,Control,7,False,False,4581,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6581,0,11,Control,7,False,False,9701,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6582,6,11,Control,8,False,False,14891,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6583,6,11,Control,9,False,False,14912,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6584,0,11,Control,9,False,False,9736,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6585,6,11,Control,10,False,False,14931,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6586,3,11,Control,10,False,False,4633,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6587,6,11,Control,11,False,False,14955,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6588,0,11,Control,11,False,False,9775,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6589,6,11,Control,12,False,False,14978,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6590,6,11,Control,13,False,False,14999,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6591,3,11,Control,13,False,False,4702,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6592,6,11,Control,14,False,False,15023,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6593,3,11,Control,14,False,False,4718,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6594,0,11,Control,14,False,False,9839,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6595,6,11,Control,15,False,False,15044,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6596,6,11,Control,17,False,False,15091,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6597,3,11,Control,17,False,False,4778,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6598,0,11,Control,17,False,False,9896,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6599,6,11,Control,18,False,False,15119,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6600,3,11,Control,18,False,False,4805,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6601,0,11,Control,18,False,False,9918,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6602,6,11,Control,19,False,False,15136,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6603,3,11,Control,19,False,False,4827,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6604,0,11,Control,19,False,False,9941,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6605,0,11,Control,21,False,False,9978,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6606,6,11,Control,21,False,False,15168,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6607,3,11,Control,21,False,False,4859,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6608,0,11,Control,22,False,False,9995,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6609,6,11,Control,22,False,False,15186,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6610,0,11,Control,23,False,False,10017,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6611,6,11,Control,23,False,False,15200,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6612,3,11,Control,23,False,False,4899,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6613,0,11,Control,24,False,False,10036,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6614,6,11,Control,24,False,False,15220,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6615,3,11,Control,24,False,False,4922,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6616,0,11,Control,25,False,False,10056,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6617,6,11,Control,25,False,False,15245,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6618,0,11,Control,26,False,False,10080,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6619,6,11,Control,26,False,False,15261,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6620,3,11,Control,26,False,False,4971,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6621,0,11,Control,27,False,False,10105,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6622,6,11,Control,27,False,False,15276,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6623,3,11,Control,27,False,False,4992,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6624,6,11,Control,28,False,False,15297,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6625,3,11,Control,28,False,False,5016,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6626,6,11,Control,30,False,False,15342,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6627,0,11,Control,31,False,False,10187,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6628,6,11,Control,31,False,False,15364,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6629,3,11,Control,31,False,False,5080,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6630,0,11,Control,32,False,False,10208,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6631,6,11,Control,32,False,False,15383,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6632,3,11,Control,32,False,False,5102,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6633,0,12,Gap,1,False,False,10224,Lagenophora spp,2.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6634,6,12,Gap,1,False,False,15397,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6635,3,12,Gap,1,False,False,5121,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6636,0,12,Gap,2,True,True,10244,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6637,6,12,Gap,2,True,True,15412,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6638,6,12,Gap,3,False,True,15426,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6639,0,12,Gap,4,True,True,10281,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6640,6,12,Gap,4,True,True,15439,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6641,3,12,Gap,4,True,True,5190,Lagenophora spp,1.0,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6642,6,12,Gap,5,False,False,15455,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6643,3,12,Gap,5,False,False,5209,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6644,0,12,Gap,6,True,True,10312,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6645,6,12,Gap,6,True,True,15472,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6646,3,12,Gap,6,True,True,5235,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6647,0,12,Gap,7,False,True,10327,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
6648,6,12,Gap,7,False,True,15492,Lagenophora spp,0.5,,Lagenophora gracilis,Slender Bottle-daisy,Asteraceae,Medium Forb/Herb
