Record ID,Year,Plot,Quadrat,Species Name,Score,Treatment,Fenced,Gap,Life Form,Shade Tolerant,Weed,Abundance
8283,0,8,1,Eragrostis sp. (Native),1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
8270,0,8,1,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8261,0,8,1,Arthropodium spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8259,0,8,1,Aira spp.,1.0,Gap,False,False,Small Non-tufted grass/sedge,False,True,3.0
8260,0,8,1,Anagallis arvensis,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
8262,0,8,1,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
8269,0,8,1,Euchiton spp,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8263,0,8,1,Austrostipa spp,0.5,Gap,False,False,Large Tufted grass/sedge,False,False,0.5
8268,0,8,1,Einadia nutans,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8267,0,8,1,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
8266,0,8,1,Crassula spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8265,0,8,1,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8264,0,8,1,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
29,3,8,1,Arthropodium spp,1.0,Gap,False,False,Large Forb/Herb,False,False,3.0
30,3,8,1,Aira spp.,0.5,Gap,False,False,Small Non-tufted grass/sedge,False,True,0.5
2929,3,8,1,Hypochaeris spp,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
2934,3,8,1,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
2933,3,8,1,Oxalis sp 2.,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
2932,3,8,1,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
2931,3,8,1,Lomandra longifolia,6.0,Gap,False,False,Large Forb/Herb,True,False,45.0
2930,3,8,1,Lagenophora spp,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
2924,3,8,1,Rytidosperma spp.,0.5,Gap,False,False,Small Tufted grass/sedge,False,False,0.5
2925,3,8,1,Briza minor,0.5,Gap,False,False,Small Tufted grass/sedge,False,True,0.5
2926,3,8,1,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
2927,3,8,1,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
2928,3,8,1,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13596,6,8,2,Stellaria spp.,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
13590,6,8,2,Lagenophora spp,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
13592,6,8,2,Lomandra longifolia,1.0,Gap,False,False,Large Forb/Herb,True,False,3.0
13593,6,8,2,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
13594,6,8,2,Rytidosperma caespitosum,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
13595,6,8,2,Rytidosperma geniculata,1.0,Gap,False,False,Small Tufted grass/sedge,True,False,3.0
13588,6,8,2,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13589,6,8,2,Hypochaeris glabra,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
13591,6,8,2,Lomandra filiformis,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
13585,6,8,2,Anagallis arvensis,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
13586,6,8,2,Crassula sieberiana,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13587,6,8,2,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8293,0,8,2,Hypochaeris spp,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
8297,0,8,2,Wahlenbergia spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8296,0,8,2,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8294,0,8,2,Lomandra longifolia,0.5,Gap,False,False,Large Forb/Herb,True,False,0.5
8295,0,8,2,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
8292,0,8,2,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8291,0,8,2,Euchiton spp,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8287,0,8,2,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
8289,0,8,2,Crassula spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8290,0,8,2,Dichondra repens,1.0,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,3.0
8288,0,8,2,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
2950,3,8,2,Hypochaeris spp,1.0,Gap,False,False,Medium Forb/Herb,False,True,3.0
2948,3,8,2,Oxalis sp 2.,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
2944,3,8,2,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
2945,3,8,2,Lomandra filiformis,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
2946,3,8,2,Lomandra longifolia,0.5,Gap,False,False,Large Forb/Herb,True,False,0.5
2947,3,8,2,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
2949,3,8,2,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
2939,3,8,2,Aira spp.,0.5,Gap,False,False,Small Non-tufted grass/sedge,False,True,0.5
2940,3,8,2,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
2943,3,8,2,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
2941,3,8,2,Austrostipa spp,0.5,Gap,False,False,Large Tufted grass/sedge,False,False,0.5
2942,3,8,2,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
13609,6,8,3,Lagenophora spp,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13614,6,8,3,Rytidosperma spp.,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
13610,6,8,3,Microlaena stipoides,2.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,7.5
13611,6,8,3,Oxalis (native),0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13612,6,8,3,Pterostylis concinna,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13613,6,8,3,Rytidosperma geniculata,0.5,Gap,False,True,Small Tufted grass/sedge,True,False,0.5
13615,6,8,3,Stellaria spp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13608,6,8,3,Hypochaeris radicata,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
13601,6,8,3,Anagallis arvensis,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
13602,6,8,3,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13603,6,8,3,Crassula sieberiana,2.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,7.5
13604,6,8,3,Dichelachne crinita,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
13605,6,8,3,Einadia nutans,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
13606,6,8,3,Geranium sp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13607,6,8,3,Hydrocotyle foveolata,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8315,0,8,3,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
8314,0,8,3,Senecio spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
8313,0,8,3,Poranthera microphylla,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8316,0,8,3,Eragrostis sp. (Native),0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
8317,0,8,3,Rytidosperma spp.,4.0,Gap,False,True,Small Tufted grass/sedge,False,False,25.0
8318,0,8,3,Briza minor,0.5,Gap,False,True,Small Tufted grass/sedge,False,True,0.5
8320,0,8,3,Baumea sp,0.5,Gap,False,True,Shrub,False,False,0.5
8312,0,8,3,Oxalis sp (weed),0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,True,0.5
8319,0,8,3,Trifolium sp.,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8301,0,8,3,Aira spp.,0.5,Gap,False,True,Small Non-tufted grass/sedge,False,True,0.5
8302,0,8,3,Anagallis arvensis,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8303,0,8,3,Austrostipa spp,1.0,Gap,False,True,Large Tufted grass/sedge,False,False,3.0
8304,0,8,3,Centaurium erythraea,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8305,0,8,3,Dichondra repens,4.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,25.0
8306,0,8,3,Einadia nutans,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
8307,0,8,3,Euchiton spp,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
8311,0,8,3,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
8310,0,8,3,Lagenophora spp,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
8309,0,8,3,Hypochaeris spp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8308,0,8,3,Hypericum gramineum,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
2972,3,8,3,Stellaria spp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
2971,3,8,3,Sonchus spp,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
2970,3,8,3,Senecio spp,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
2978,3,8,3,Ranunculus pimelo sp pimelo,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
2973,3,8,3,Trifolium repens,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
2974,3,8,3,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
2977,3,8,3,Juncus bufonis,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
2965,3,8,3,Hypochaeris spp,1.0,Gap,False,True,Medium Forb/Herb,False,True,3.0
2979,3,8,3,Lachnagrostis spp.,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
2975,3,8,3,Medicago spp.,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
2955,3,8,3,Aira spp.,1.0,Gap,False,True,Small Non-tufted grass/sedge,False,True,3.0
2967,3,8,3,Linaria pelisseriana,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
2957,3,8,3,Centaurium erythraea,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
2969,3,8,3,Oxalis sp 2.,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
2959,3,8,3,Cotula australis,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
2960,3,8,3,Crassula spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
2966,3,8,3,Lagenophora spp,1.0,Gap,False,True,Medium Forb/Herb,True,False,3.0
2961,3,8,3,Daucus glochidiatus,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
2962,3,8,3,Dichondra repens,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,3.0
2963,3,8,3,Einadia nutans,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
2964,3,8,3,Geranium sp.,1.0,Gap,False,True,Medium Forb/Herb,True,False,3.0
2956,3,8,3,Briza minor,1.0,Gap,False,True,Small Tufted grass/sedge,False,True,3.0
2968,3,8,3,Microlaena stipoides,3.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,15.0
13625,6,8,4,Hypochaeris radicata,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
13626,6,8,4,Lagenophora spp,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13632,6,8,4,Stellaria spp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13631,6,8,4,Rytidosperma geniculata,1.0,Gap,False,True,Small Tufted grass/sedge,True,False,3.0
13630,6,8,4,Rytidosperma caespitosum,0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
13629,6,8,4,Oxalis (native),0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13628,6,8,4,Microlaena stipoides,0.5,Gap,False,True,Medium Non-tufted grass/sedge,True,False,0.5
13627,6,8,4,Lomandra longifolia,4.0,Gap,False,True,Large Forb/Herb,True,False,25.0
13620,6,8,4,Austrostipa scabra,1.0,Gap,False,True,Medium Tufted grass/sedge,False,False,3.0
13621,6,8,4,Cheilanthes austrotenuifolia,1.0,Gap,False,True,Tufted Ground Fern,True,False,3.0
13622,6,8,4,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13623,6,8,4,Crassula sieberiana,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13624,6,8,4,Dichondra repens,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
8339,0,8,4,Sonchus spp,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
8337,0,8,4,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
8334,0,8,4,Hypochaeris spp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8335,0,8,4,Lomandra longifolia,2.0,Gap,False,True,Large Forb/Herb,True,False,7.5
8336,0,8,4,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
8333,0,8,4,Hydrocotyle spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8340,0,8,4,Baumea sp,0.5,Gap,False,True,Shrub,False,False,0.5
8341,0,8,4,Gnaphalium sp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8338,0,8,4,Eragrostis sp. (Native),0.5,Gap,False,True,Small Tufted grass/sedge,False,False,0.5
8325,0,8,4,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
8332,0,8,4,Euchiton spp,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8326,0,8,4,Austrostipa spp,1.0,Gap,False,True,Large Tufted grass/sedge,False,False,3.0
8324,0,8,4,Aira spp.,0.5,Gap,False,True,Small Non-tufted grass/sedge,False,True,0.5
8331,0,8,4,Dichondra repens,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,3.0
8330,0,8,4,Crassula spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8329,0,8,4,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8328,0,8,4,Conyza sumatrensis,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
8327,0,8,4,Cheilanthes austrotenuifolia,0.5,Gap,False,True,Tufted Ground Fern,True,False,0.5
2990,3,8,4,Hypochaeris spp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
2993,3,8,4,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
2991,3,8,4,Lomandra longifolia,2.0,Gap,False,True,Large Forb/Herb,True,False,7.5
2989,3,8,4,Geranium sp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
2987,3,8,4,Cotula australis,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
2986,3,8,4,Cheilanthes austrotenuifolia,0.5,Gap,False,True,Tufted Ground Fern,True,False,0.5
2985,3,8,4,Austrostipa spp,1.0,Gap,False,True,Large Tufted grass/sedge,False,False,3.0
2992,3,8,4,Microlaena stipoides,1.0,Gap,False,True,Medium Non-tufted grass/sedge,True,False,3.0
2988,3,8,4,Dichondra repens,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,True,False,3.0
13656,6,8,5,Senecio phelleus,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
13650,6,8,5,Lomandra longifolia,4.0,Gap,False,False,Large Forb/Herb,True,False,25.0
13645,6,8,5,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13646,6,8,5,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
13647,6,8,5,Hypochaeris radicata,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
13648,6,8,5,Imperata cylindrica,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
13649,6,8,5,Lagenophora spp,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
13651,6,8,5,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
13652,6,8,5,Poa labillardieri,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
13653,6,8,5,Rytidosperma caespitosum,0.5,Gap,False,False,Small Tufted grass/sedge,False,False,0.5
13655,6,8,5,Vulpia sp.,0.5,Gap,False,False,Small Tufted grass/sedge,False,True,0.5
13638,6,8,5,Arthropodium strictum,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
13654,6,8,5,Rytidosperma geniculata,0.5,Gap,False,False,Small Tufted grass/sedge,True,False,0.5
13637,6,8,5,Anagallis arvensis,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
13640,6,8,5,Briza minor,0.5,Gap,False,False,Small Tufted grass/sedge,False,True,0.5
13639,6,8,5,Austrostipa scabra,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
13641,6,8,5,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
13642,6,8,5,Crassula sieberiana,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13643,6,8,5,Einadia nutans,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
13644,6,8,5,Euchiton involucratis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8358,0,8,5,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8362,0,8,5,Imperata cylindrica,1.0,Gap,False,False,Medium Tufted grass/sedge,False,False,3.0
8355,0,8,5,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
8356,0,8,5,Poa spp,1.0,Gap,False,False,Medium Tufted grass/sedge,False,False,3.0
8357,0,8,5,Poranthera microphylla,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8359,0,8,5,Wahlenbergia spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8360,0,8,5,Sonchus spp,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
8361,0,8,5,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
8352,0,8,5,Hypochaeris spp,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
8346,0,8,5,Arthropodium spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
8353,0,8,5,Lagenophora spp,1.0,Gap,False,False,Medium Forb/Herb,True,False,3.0
8354,0,8,5,Lomandra longifolia,4.0,Gap,False,False,Large Forb/Herb,True,False,25.0
8345,0,8,5,Aira spp.,0.5,Gap,False,False,Small Non-tufted grass/sedge,False,True,0.5
8347,0,8,5,Conyza sumatrensis,0.5,Gap,False,False,Large Forb/Herb,False,True,0.5
8350,0,8,5,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
8348,0,8,5,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
8351,0,8,5,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
8349,0,8,5,Euchiton spp,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
3009,3,8,5,Hypochaeris spp,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
3007,3,8,5,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
3010,3,8,5,Imperata cylindrica,1.0,Gap,False,False,Medium Tufted grass/sedge,False,False,3.0
3015,3,8,5,Poranthera microphylla,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
3011,3,8,5,Lagenophora spp,1.0,Gap,False,False,Medium Forb/Herb,True,False,3.0
3012,3,8,5,Lomandra filiformis,0.5,Gap,False,False,Medium Forb/Herb,True,False,0.5
3005,3,8,5,Dichondra repens,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
3014,3,8,5,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
3008,3,8,5,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
3016,3,8,5,Senecio spp,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
3013,3,8,5,Lomandra longifolia,5.0,Gap,False,False,Large Forb/Herb,True,False,35.0
2998,3,8,5,Aira spp.,0.5,Gap,False,False,Small Non-tufted grass/sedge,False,True,0.5
3004,3,8,5,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
2999,3,8,5,Arthropodium spp,1.0,Gap,False,False,Large Forb/Herb,False,False,3.0
3002,3,8,5,Carex spp,0.5,Gap,False,False,Small Tufted grass/sedge,True,False,0.5
3001,3,8,5,Briza minor,0.5,Gap,False,False,Small Tufted grass/sedge,False,True,0.5
3000,3,8,5,Rytidosperma spp.,1.0,Gap,False,False,Small Tufted grass/sedge,False,False,3.0
13676,6,8,6,Wahlenbergia spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
13673,6,8,6,Poa sp (green hairy),0.5,Gap,False,True,Medium Non-tufted grass/sedge,False,False,0.5
13674,6,8,6,Senecio spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
13675,6,8,6,Stellaria spp.,0.5,Gap,False,True,Medium Forb/Herb,True,False,0.5
13668,6,8,6,Hydrocotyle spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13672,6,8,6,Microlaena stipoides,0.5,Gap,False,True,Medium Non-tufted grass/sedge,True,False,0.5
13671,6,8,6,Lomandra longifolia,6.0,Gap,False,True,Large Forb/Herb,True,False,45.0
13669,6,8,6,Hypochaeris radicata,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
13662,6,8,6,Aira spp.,0.5,Gap,False,True,Small Non-tufted grass/sedge,False,True,0.5
13663,6,8,6,Arthropodium strictum,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
13666,6,8,6,Crassula sieberiana,1.0,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
13667,6,8,6,Euchiton involucratis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13665,6,8,6,Cotula australis,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
13658,6,8,6,Lachnagrostis spp.,6.0,Gap,False,True,Medium Tufted grass/sedge,False,False,45.0
13670,6,8,6,Imperata cylindrica,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
3030,3,8,6,Senecio spp,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
3031,3,8,6,Hypochaeris spp,1.0,Gap,False,True,Medium Forb/Herb,False,True,3.0
3034,3,8,6,Hydrocotyle spp,0.5,Gap,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
3033,3,8,6,Wahlenbergia spp,1.0,Gap,False,True,Large Forb/Herb,False,False,3.0
3032,3,8,6,Lachnagrostis spp.,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
8376,0,8,6,Senecio spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
8380,0,8,6,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
8377,0,8,6,Imperata cylindrica,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
8378,0,8,6,Sonchus spp,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
8379,0,8,6,Briza minor,0.5,Gap,False,True,Small Tufted grass/sedge,False,True,0.5
8381,0,8,6,Gamochaeta sp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8375,0,8,6,Poranthera microphylla,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8374,0,8,6,Microlaena stipoides,0.5,Gap,False,True,Medium Non-tufted grass/sedge,True,False,0.5
8367,0,8,6,Aira spp.,0.5,Gap,False,True,Small Non-tufted grass/sedge,False,True,0.5
8368,0,8,6,Centaurium erythraea,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8369,0,8,6,Conyza sumatrensis,0.5,Gap,False,True,Large Forb/Herb,False,True,0.5
8372,0,8,6,Hypochaeris spp,0.5,Gap,False,True,Medium Forb/Herb,False,True,0.5
8370,0,8,6,Euchiton spp,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8371,0,8,6,Hypericum gramineum,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
8373,0,8,6,Lomandra longifolia,6.0,Gap,False,True,Large Forb/Herb,True,False,45.0
3023,3,8,6,Rytidosperma spp.,1.0,Gap,False,True,Small Tufted grass/sedge,False,False,3.0
3027,3,8,6,Imperata cylindrica,0.5,Gap,False,True,Medium Tufted grass/sedge,False,False,0.5
3026,3,8,6,Daucus glochidiatus,1.0,Gap,False,True,Medium Forb/Herb,False,False,3.0
3024,3,8,6,Briza minor,0.5,Gap,False,True,Small Tufted grass/sedge,False,True,0.5
3028,3,8,6,Lomandra longifolia,5.0,Gap,False,True,Large Forb/Herb,True,False,35.0
3029,3,8,6,Poranthera microphylla,0.5,Gap,False,True,Medium Forb/Herb,False,False,0.5
3022,3,8,6,Arthropodium spp,0.5,Gap,False,True,Large Forb/Herb,False,False,0.5
3021,3,8,6,Aira spp.,1.0,Gap,False,True,Small Non-tufted grass/sedge,False,True,3.0
13686,6,8,7,Hypericum gramineum,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
13687,6,8,7,Hypochaeris radicata,0.5,Gap,False,False,Medium Forb/Herb,False,True,0.5
13688,6,8,7,Imperata cylindrica,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
13689,6,8,7,Lomandra longifolia,3.0,Gap,False,False,Large Forb/Herb,True,False,15.0
13690,6,8,7,Microlaena stipoides,0.5,Gap,False,False,Medium Non-tufted grass/sedge,True,False,0.5
13694,6,8,7,Vulpia sp.,0.5,Gap,False,False,Small Tufted grass/sedge,False,True,0.5
13695,6,8,7,Senecio phelleus,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
13685,6,8,7,Hydrocotyle spp,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
13691,6,8,7,Poa labillardieri,0.5,Gap,False,False,Medium Tufted grass/sedge,False,False,0.5
13692,6,8,7,Pteridium esculentum,2.0,Gap,False,False,Non-tufted Ground Fern,False,False,7.5
13693,6,8,7,Rytidosperma geniculata,0.5,Gap,False,False,Small Tufted grass/sedge,True,False,0.5
13681,6,8,7,Arthropodium strictum,0.5,Gap,False,False,Large Forb/Herb,False,False,0.5
13682,6,8,7,Cotula australis,0.5,Gap,False,False,Medium Forb/Herb,False,False,0.5
13683,6,8,7,Crassula sieberiana,0.5,Gap,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
