Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Gap,8,9,False,True,True,Large Forb/Herb,3,10.0
Gap,8,9,False,True,True,Large Forb/Herb,6,20.0
Gap,8,9,False,True,True,Medium Forb/Herb,0,0.5
Gap,8,9,False,True,True,Medium Forb/Herb,3,1.0
Gap,8,9,False,True,True,Medium Forb/Herb,6,0.0
Gap,8,9,False,True,True,Medium Non-tufted grass/sedge,0,1.0
Gap,8,9,False,True,True,Medium Non-tufted grass/sedge,3,1.0
Gap,8,9,False,True,True,Medium Non-tufted grass/sedge,6,0.0
Gap,8,9,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,8,9,False,True,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,8,9,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,9,False,True,True,Small Tufted grass/sedge,0,0.0
Gap,8,9,False,True,True,Small Tufted grass/sedge,3,0.5
Gap,8,9,False,True,True,Small Tufted grass/sedge,6,1.0
Gap,8,10,False,True,False,Large Forb/Herb,0,2.0
Gap,8,10,False,True,False,Large Forb/Herb,3,2.0
Gap,8,10,False,True,False,Large Forb/Herb,6,1.0
Gap,8,10,False,True,False,Large Tufted grass/sedge,0,1.0
Gap,8,10,False,True,False,Large Tufted grass/sedge,3,5.0
Gap,8,10,False,True,False,Large Tufted grass/sedge,6,0.0
Gap,8,10,False,True,False,Medium Forb/Herb,0,2.5
Gap,8,10,False,True,False,Medium Forb/Herb,3,2.5
Gap,8,10,False,True,False,Medium Forb/Herb,6,1.0
Gap,8,10,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,8,10,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,10,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,10,False,True,False,Small Tufted grass/sedge,0,5.0
Gap,8,10,False,True,False,Small Tufted grass/sedge,3,5.0
Gap,8,10,False,True,False,Small Tufted grass/sedge,6,0.0
Gap,8,10,False,True,True,Large Forb/Herb,0,5.0
Gap,8,10,False,True,True,Large Forb/Herb,3,5.0
Gap,8,10,False,True,True,Large Forb/Herb,6,10.0
Gap,8,10,False,True,True,Medium Forb/Herb,0,0.5
Gap,8,10,False,True,True,Medium Forb/Herb,3,1.0
Gap,8,10,False,True,True,Medium Forb/Herb,6,0.5
Gap,8,10,False,True,True,Medium Non-tufted grass/sedge,0,20.0
Gap,8,10,False,True,True,Medium Non-tufted grass/sedge,3,10.0
Gap,8,10,False,True,True,Medium Non-tufted grass/sedge,6,1.0
Gap,8,10,False,True,True,Prostrate or Mat-forming Forb/Herb,0,40.0
Gap,8,10,False,True,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,8,10,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,8,10,False,True,True,Small Tufted grass/sedge,0,0.5
Gap,8,10,False,True,True,Small Tufted grass/sedge,3,0.0
Gap,8,10,False,True,True,Small Tufted grass/sedge,6,1.0
Gap,8,11,False,True,False,Large Forb/Herb,0,2.0
Gap,8,11,False,True,False,Large Forb/Herb,3,0.5
Gap,8,11,False,True,False,Large Forb/Herb,6,0.5
Gap,8,11,False,True,False,Large Tufted grass/sedge,0,0.0
Gap,8,11,False,True,False,Large Tufted grass/sedge,3,0.5
Gap,8,11,False,True,False,Large Tufted grass/sedge,6,0.5
Gap,8,11,False,True,False,Medium Forb/Herb,0,3.0
Gap,8,11,False,True,False,Medium Forb/Herb,3,4.0
Gap,8,11,False,True,False,Medium Forb/Herb,6,2.5
Gap,8,11,False,True,False,Medium Tufted grass/sedge,0,0.0
Gap,8,11,False,True,False,Medium Tufted grass/sedge,3,0.0
Gap,8,11,False,True,False,Medium Tufted grass/sedge,6,0.5
Gap,8,11,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,8,11,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,8,11,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,8,11,False,True,False,Small Tufted grass/sedge,0,20.5
Gap,8,11,False,True,False,Small Tufted grass/sedge,3,1.0
Gap,8,11,False,True,False,Small Tufted grass/sedge,6,0.0
Gap,8,11,False,True,True,Large Forb/Herb,0,30.0
Gap,8,11,False,True,True,Large Forb/Herb,3,40.0
Gap,8,11,False,True,True,Large Forb/Herb,6,50.0
Gap,8,11,False,True,True,Medium Forb/Herb,0,1.0
Gap,8,11,False,True,True,Medium Forb/Herb,3,0.5
Gap,8,11,False,True,True,Medium Forb/Herb,6,0.5
Gap,8,11,False,True,True,Medium Non-tufted grass/sedge,0,20.0
Gap,8,11,False,True,True,Medium Non-tufted grass/sedge,3,30.0
Gap,8,11,False,True,True,Medium Non-tufted grass/sedge,6,1.0
Gap,8,11,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,8,11,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,8,11,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,8,12,False,False,False,Large Forb/Herb,0,6.0
Gap,8,12,False,False,False,Large Forb/Herb,3,1.0
Gap,8,12,False,False,False,Large Forb/Herb,6,1.0
Gap,8,12,False,False,False,Large Tufted grass/sedge,0,0.0
Gap,8,12,False,False,False,Large Tufted grass/sedge,3,0.5
Gap,8,12,False,False,False,Large Tufted grass/sedge,6,0.5
Gap,8,12,False,False,False,Medium Forb/Herb,0,2.5
Gap,8,12,False,False,False,Medium Forb/Herb,3,2.5
Gap,8,12,False,False,False,Medium Forb/Herb,6,4.5
Gap,8,12,False,False,False,Medium Tufted grass/sedge,0,1.0
Gap,8,12,False,False,False,Medium Tufted grass/sedge,3,1.0
Gap,8,12,False,False,False,Medium Tufted grass/sedge,6,0.5
Gap,8,12,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,8,12,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,12,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Gap,8,12,False,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,8,12,False,False,False,Small Non-tufted grass/sedge,3,0.5
Gap,8,12,False,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,8,12,False,False,False,Small Tufted grass/sedge,0,1.5
Gap,8,12,False,False,False,Small Tufted grass/sedge,3,1.5
Gap,8,12,False,False,False,Small Tufted grass/sedge,6,1.5
Gap,8,12,False,False,True,Large Forb/Herb,0,30.0
Gap,8,12,False,False,True,Large Forb/Herb,3,20.0
Gap,8,12,False,False,True,Large Forb/Herb,6,40.0
Gap,8,12,False,False,True,Medium Forb/Herb,0,0.5
Gap,8,12,False,False,True,Medium Forb/Herb,3,1.0
Gap,8,12,False,False,True,Medium Forb/Herb,6,2.0
Gap,8,12,False,False,True,Medium Non-tufted grass/sedge,0,1.0
Gap,8,12,False,False,True,Medium Non-tufted grass/sedge,3,1.0
Gap,8,12,False,False,True,Medium Non-tufted grass/sedge,6,1.0
Gap,8,12,False,False,True,Prostrate or Mat-forming Forb/Herb,0,10.0
Gap,8,12,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,8,12,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,12,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,8,12,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,8,12,False,False,True,Small Tufted grass/sedge,6,1.0
Gap,8,13,False,False,False,Large Forb/Herb,0,1.5
Gap,8,13,False,False,False,Large Forb/Herb,3,3.5
Gap,8,13,False,False,False,Large Forb/Herb,6,1.0
Gap,8,13,False,False,False,Medium Forb/Herb,0,0.5
Gap,8,13,False,False,False,Medium Forb/Herb,3,4.0
Gap,8,13,False,False,False,Medium Forb/Herb,6,1.5
Gap,8,13,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,8,13,False,False,False,Medium Tufted grass/sedge,3,1.0
Gap,8,13,False,False,False,Medium Tufted grass/sedge,6,0.0
Gap,8,13,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,8,13,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,8,13,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,13,False,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,8,13,False,False,False,Small Non-tufted grass/sedge,3,1.0
Gap,8,13,False,False,False,Small Non-tufted grass/sedge,6,0.5
Gap,8,13,False,False,False,Small Tufted grass/sedge,0,0.5
Gap,8,13,False,False,False,Small Tufted grass/sedge,3,1.0
Gap,8,13,False,False,False,Small Tufted grass/sedge,6,1.0
Gap,8,13,False,False,True,Large Forb/Herb,0,10.0
Gap,8,13,False,False,True,Large Forb/Herb,3,60.0
Gap,8,13,False,False,True,Large Forb/Herb,6,80.0
Gap,8,13,False,False,True,Medium Forb/Herb,0,0.5
Gap,8,13,False,False,True,Medium Forb/Herb,3,0.5
Gap,8,13,False,False,True,Medium Forb/Herb,6,0.5
Gap,8,13,False,False,True,Medium Non-tufted grass/sedge,0,1.0
Gap,8,13,False,False,True,Medium Non-tufted grass/sedge,3,1.0
Gap,8,13,False,False,True,Medium Non-tufted grass/sedge,6,1.0
Gap,8,13,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,8,13,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,13,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,14,False,True,False,Large Forb/Herb,0,1.5
Gap,8,14,False,True,False,Large Forb/Herb,3,1.5
Gap,8,14,False,True,False,Large Forb/Herb,6,5.0
Gap,8,14,False,True,False,Large Tufted grass/sedge,0,10.0
Gap,8,14,False,True,False,Large Tufted grass/sedge,3,0.0
Gap,8,14,False,True,False,Large Tufted grass/sedge,6,0.5
Gap,8,14,False,True,False,Medium Forb/Herb,0,2.5
Gap,8,14,False,True,False,Medium Forb/Herb,3,2.0
Gap,8,14,False,True,False,Medium Forb/Herb,6,1.5
Gap,8,14,False,True,False,Medium Tufted grass/sedge,0,0.5
Gap,8,14,False,True,False,Medium Tufted grass/sedge,3,0.5
Gap,8,14,False,True,False,Medium Tufted grass/sedge,6,0.0
Gap,8,14,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,8,14,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,14,False,True,False,Prostrate or Mat-forming Forb/Herb,6,2.0
Gap,8,14,False,True,False,Small Non-tufted grass/sedge,0,1.0
Gap,8,14,False,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,8,14,False,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,8,14,False,True,False,Small Tufted grass/sedge,0,3.0
Gap,8,14,False,True,False,Small Tufted grass/sedge,3,0.0
Gap,8,14,False,True,False,Small Tufted grass/sedge,6,0.0
Gap,8,14,False,True,True,Climber,0,0.5
Gap,8,14,False,True,True,Climber,3,0.0
Gap,8,14,False,True,True,Climber,6,0.0
Gap,8,14,False,True,True,Large Forb/Herb,0,50.0
Gap,8,14,False,True,True,Large Forb/Herb,3,30.0
Gap,8,14,False,True,True,Large Forb/Herb,6,50.0
Gap,8,14,False,True,True,Medium Forb/Herb,0,2.0
Gap,8,14,False,True,True,Medium Forb/Herb,3,2.5
Gap,8,14,False,True,True,Medium Forb/Herb,6,11.0
Gap,8,14,False,True,True,Medium Non-tufted grass/sedge,0,10.0
Gap,8,14,False,True,True,Medium Non-tufted grass/sedge,3,1.0
Gap,8,14,False,True,True,Medium Non-tufted grass/sedge,6,5.0
Gap,8,14,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.5
Gap,8,14,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,8,14,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,14,False,True,True,Small Tufted grass/sedge,0,0.5
Gap,8,14,False,True,True,Small Tufted grass/sedge,3,0.5
Gap,8,14,False,True,True,Small Tufted grass/sedge,6,0.5
Gap,8,15,False,True,False,Large Forb/Herb,0,2.0
Gap,8,15,False,True,False,Large Forb/Herb,3,2.5
Gap,8,15,False,True,False,Large Forb/Herb,6,1.0
Gap,8,15,False,True,False,Medium Forb/Herb,0,3.0
Gap,8,15,False,True,False,Medium Forb/Herb,3,4.5
Gap,8,15,False,True,False,Medium Forb/Herb,6,3.0
Gap,8,15,False,True,False,Medium Tufted grass/sedge,0,5.0
Gap,8,15,False,True,False,Medium Tufted grass/sedge,3,5.0
Gap,8,15,False,True,False,Medium Tufted grass/sedge,6,0.5
Gap,8,15,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,8,15,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.5
Gap,8,15,False,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,8,15,False,True,False,Small Non-tufted grass/sedge,0,0.5
Gap,8,15,False,True,False,Small Non-tufted grass/sedge,3,0.5
Gap,8,15,False,True,False,Small Non-tufted grass/sedge,6,0.5
Gap,8,15,False,True,False,Small Tufted grass/sedge,0,0.5
Gap,8,15,False,True,False,Small Tufted grass/sedge,3,0.5
Gap,8,15,False,True,False,Small Tufted grass/sedge,6,0.5
Gap,8,15,False,True,False,Tiny Tufted grass/sedge,0,0.0
Gap,8,15,False,True,False,Tiny Tufted grass/sedge,3,0.0
Gap,8,15,False,True,False,Tiny Tufted grass/sedge,6,0.5
Gap,8,15,False,True,True,Large Forb/Herb,0,30.0
Gap,8,15,False,True,True,Large Forb/Herb,3,10.0
Gap,8,15,False,True,True,Large Forb/Herb,6,30.0
Gap,8,15,False,True,True,Medium Forb/Herb,0,0.0
Gap,8,15,False,True,True,Medium Forb/Herb,3,0.5
Gap,8,15,False,True,True,Medium Forb/Herb,6,0.5
Gap,8,15,False,True,True,Medium Non-tufted grass/sedge,0,1.0
Gap,8,15,False,True,True,Medium Non-tufted grass/sedge,3,1.0
Gap,8,15,False,True,True,Medium Non-tufted grass/sedge,6,0.0
Gap,8,15,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,8,15,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,15,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,8,15,False,True,True,Small Tufted grass/sedge,0,0.0
Gap,8,15,False,True,True,Small Tufted grass/sedge,3,1.0
Gap,8,15,False,True,True,Small Tufted grass/sedge,6,0.5
Gap,8,16,False,False,False,Large Forb/Herb,0,1.0
Gap,8,16,False,False,False,Large Forb/Herb,3,1.5
Gap,8,16,False,False,False,Large Forb/Herb,6,1.0
Gap,8,16,False,False,False,Large Tufted grass/sedge,0,0.5
Gap,8,16,False,False,False,Large Tufted grass/sedge,3,0.0
Gap,8,16,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,8,16,False,False,False,Medium Forb/Herb,0,2.0
Gap,8,16,False,False,False,Medium Forb/Herb,3,3.0
Gap,8,16,False,False,False,Medium Forb/Herb,6,1.0
Gap,8,16,False,False,False,Medium Tufted grass/sedge,0,1.5
Gap,8,16,False,False,False,Medium Tufted grass/sedge,3,2.0
Gap,8,16,False,False,False,Medium Tufted grass/sedge,6,0.0
Gap,8,16,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,8,16,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,8,16,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,8,16,False,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,8,16,False,False,False,Small Non-tufted grass/sedge,3,0.5
Gap,8,16,False,False,False,Small Non-tufted grass/sedge,6,0.5
Gap,8,16,False,False,False,Small Tufted grass/sedge,0,1.0
Gap,8,16,False,False,False,Small Tufted grass/sedge,3,1.0
Gap,8,16,False,False,False,Small Tufted grass/sedge,6,0.5
Gap,8,16,False,False,True,Large Forb/Herb,0,50.0
Gap,8,16,False,False,True,Large Forb/Herb,3,30.0
Gap,8,16,False,False,True,Large Forb/Herb,6,20.0
Gap,8,16,False,False,True,Medium Forb/Herb,0,0.5
Gap,8,16,False,False,True,Medium Forb/Herb,3,1.0
Gap,8,16,False,False,True,Medium Forb/Herb,6,0.5
Gap,8,16,False,False,True,Medium Non-tufted grass/sedge,0,1.0
Gap,8,16,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Gap,8,16,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,8,16,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,8,16,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,8,16,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,1,False,False,False,Large Forb/Herb,0,0.0
Gap,10,1,False,False,False,Large Forb/Herb,3,1.0
Gap,10,1,False,False,False,Large Forb/Herb,6,0.5
Gap,10,1,False,False,False,Large Tufted grass/sedge,0,1.0
Gap,10,1,False,False,False,Large Tufted grass/sedge,3,0.5
Gap,10,1,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,1,False,False,False,Medium Forb/Herb,0,2.0
Gap,10,1,False,False,False,Medium Forb/Herb,3,4.5
Gap,10,1,False,False,False,Medium Forb/Herb,6,2.5
Gap,10,1,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,1,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,1,False,False,False,Medium Tufted grass/sedge,6,0.5
Gap,10,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,10,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,1,False,False,False,Small Tufted grass/sedge,0,20.0
Gap,10,1,False,False,False,Small Tufted grass/sedge,3,5.0
Gap,10,1,False,False,False,Small Tufted grass/sedge,6,0.5
Gap,10,1,False,False,True,Medium Forb/Herb,0,0.5
Gap,10,1,False,False,True,Medium Forb/Herb,3,1.0
Gap,10,1,False,False,True,Medium Forb/Herb,6,1.5
Gap,10,1,False,False,True,Medium Non-tufted grass/sedge,0,5.0
Gap,10,1,False,False,True,Medium Non-tufted grass/sedge,3,1.0
Gap,10,1,False,False,True,Medium Non-tufted grass/sedge,6,5.0
Gap,10,1,False,False,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,1,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,10,1,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,1,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,1,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,1,False,False,True,Small Tufted grass/sedge,6,1.0
Gap,10,1,False,False,True,Tufted Ground Fern,0,0.0
Gap,10,1,False,False,True,Tufted Ground Fern,3,0.5
Gap,10,1,False,False,True,Tufted Ground Fern,6,0.5
Gap,10,2,True,True,False,Large Forb/Herb,0,1.5
Gap,10,2,True,True,False,Large Forb/Herb,3,2.0
Gap,10,2,True,True,False,Large Forb/Herb,6,0.5
Gap,10,2,True,True,False,Medium Forb/Herb,0,2.5
Gap,10,2,True,True,False,Medium Forb/Herb,3,0.5
Gap,10,2,True,True,False,Medium Forb/Herb,6,10.0
Gap,10,2,True,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,2,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,2,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,2,True,True,False,Small Non-tufted grass/sedge,0,0.5
Gap,10,2,True,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,2,True,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,2,True,True,False,Small Tufted grass/sedge,0,40.0
Gap,10,2,True,True,False,Small Tufted grass/sedge,3,1.0
Gap,10,2,True,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,2,True,True,True,Large Forb/Herb,0,1.0
Gap,10,2,True,True,True,Large Forb/Herb,3,0.0
Gap,10,2,True,True,True,Large Forb/Herb,6,1.0
Gap,10,2,True,True,True,Medium Forb/Herb,0,1.0
Gap,10,2,True,True,True,Medium Forb/Herb,3,6.0
Gap,10,2,True,True,True,Medium Forb/Herb,6,0.5
Gap,10,2,True,True,True,Medium Non-tufted grass/sedge,0,5.0
Gap,10,2,True,True,True,Medium Non-tufted grass/sedge,3,50.0
Gap,10,2,True,True,True,Medium Non-tufted grass/sedge,6,10.0
Gap,10,2,True,True,True,Prostrate or Mat-forming Forb/Herb,0,5.0
Gap,10,2,True,True,True,Prostrate or Mat-forming Forb/Herb,3,20.0
Gap,10,2,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,3,False,True,False,Large Forb/Herb,0,0.0
Gap,10,3,False,True,False,Large Forb/Herb,3,2.5
Gap,10,3,False,True,False,Large Forb/Herb,6,1.0
Gap,10,3,False,True,False,Large Tufted grass/sedge,0,30.0
Gap,10,3,False,True,False,Large Tufted grass/sedge,3,10.0
Gap,10,3,False,True,False,Large Tufted grass/sedge,6,0.0
Gap,10,3,False,True,False,Medium Forb/Herb,0,1.0
Gap,10,3,False,True,False,Medium Forb/Herb,3,3.5
Gap,10,3,False,True,False,Medium Forb/Herb,6,1.5
Gap,10,3,False,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,3,False,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,3,False,True,False,Medium Tufted grass/sedge,6,1.0
Gap,10,3,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,3,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,3,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,3,False,True,False,Small Tufted grass/sedge,0,1.0
Gap,10,3,False,True,False,Small Tufted grass/sedge,3,1.0
Gap,10,3,False,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,3,False,True,True,Large Forb/Herb,0,20.0
Gap,10,3,False,True,True,Large Forb/Herb,3,10.0
Gap,10,3,False,True,True,Large Forb/Herb,6,30.0
Gap,10,3,False,True,True,Medium Forb/Herb,0,0.5
Gap,10,3,False,True,True,Medium Forb/Herb,3,0.5
Gap,10,3,False,True,True,Medium Forb/Herb,6,1.5
Gap,10,3,False,True,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,3,False,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,3,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,3,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,3,False,True,True,Prostrate or Mat-forming Forb/Herb,3,5.0
Gap,10,3,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,3,False,True,True,Tufted Ground Fern,0,0.5
Gap,10,3,False,True,True,Tufted Ground Fern,3,1.0
Gap,10,3,False,True,True,Tufted Ground Fern,6,0.5
Gap,10,4,True,False,False,Large Forb/Herb,0,1.0
Gap,10,4,True,False,False,Large Forb/Herb,3,1.5
Gap,10,4,True,False,False,Large Forb/Herb,6,0.0
Gap,10,4,True,False,False,Large Tufted grass/sedge,0,0.5
Gap,10,4,True,False,False,Large Tufted grass/sedge,3,1.0
Gap,10,4,True,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,4,True,False,False,Medium Forb/Herb,0,2.0
Gap,10,4,True,False,False,Medium Forb/Herb,3,4.0
Gap,10,4,True,False,False,Medium Forb/Herb,6,1.0
Gap,10,4,True,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,4,True,False,False,Medium Tufted grass/sedge,3,0.5
Gap,10,4,True,False,False,Medium Tufted grass/sedge,6,10.0
Gap,10,4,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,4,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,4,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,4,True,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,10,4,True,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,4,True,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,4,True,False,False,Small Tufted grass/sedge,0,30.0
Gap,10,4,True,False,False,Small Tufted grass/sedge,3,5.0
Gap,10,4,True,False,False,Small Tufted grass/sedge,6,5.0
Gap,10,4,True,False,True,Large Forb/Herb,0,0.0
Gap,10,4,True,False,True,Large Forb/Herb,3,0.5
Gap,10,4,True,False,True,Large Forb/Herb,6,0.0
Gap,10,4,True,False,True,Large Shrub to Medium Tree,0,0.0
Gap,10,4,True,False,True,Large Shrub to Medium Tree,3,0.5
Gap,10,4,True,False,True,Large Shrub to Medium Tree,6,0.5
Gap,10,4,True,False,True,Medium Forb/Herb,0,0.0
Gap,10,4,True,False,True,Medium Forb/Herb,3,0.5
Gap,10,4,True,False,True,Medium Forb/Herb,6,1.0
Gap,10,4,True,False,True,Medium Non-tufted grass/sedge,0,10.0
Gap,10,4,True,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,4,True,False,True,Medium Non-tufted grass/sedge,6,5.0
Gap,10,4,True,False,True,Prostrate or Mat-forming Forb/Herb,0,20.0
Gap,10,4,True,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,10,4,True,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,4,True,False,True,Tufted Ground Fern,0,0.5
Gap,10,4,True,False,True,Tufted Ground Fern,3,0.5
Gap,10,4,True,False,True,Tufted Ground Fern,6,0.0
Gap,10,5,False,False,False,Large Forb/Herb,0,0.5
Gap,10,5,False,False,False,Large Forb/Herb,3,1.0
Gap,10,5,False,False,False,Large Forb/Herb,6,0.5
Gap,10,5,False,False,False,Medium Forb/Herb,0,1.0
Gap,10,5,False,False,False,Medium Forb/Herb,3,2.5
Gap,10,5,False,False,False,Medium Forb/Herb,6,1.5
Gap,10,5,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,5,False,False,False,Medium Non-tufted grass/sedge,3,0.5
Gap,10,5,False,False,False,Medium Non-tufted grass/sedge,6,0.5
Gap,10,5,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,5,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,5,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,5,False,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,10,5,False,False,False,Small Non-tufted grass/sedge,3,0.5
Gap,10,5,False,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,5,False,False,False,Small Tufted grass/sedge,0,1.0
Gap,10,5,False,False,False,Small Tufted grass/sedge,3,10.0
Gap,10,5,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,5,False,False,True,Large Forb/Herb,0,0.5
Gap,10,5,False,False,True,Large Forb/Herb,3,0.5
Gap,10,5,False,False,True,Large Forb/Herb,6,1.0
Gap,10,5,False,False,True,Medium Forb/Herb,0,0.5
Gap,10,5,False,False,True,Medium Forb/Herb,3,1.0
Gap,10,5,False,False,True,Medium Forb/Herb,6,1.0
Gap,10,5,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,5,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,5,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Gap,10,5,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,5,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,10,5,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,5,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,5,False,False,True,Small Tufted grass/sedge,3,0.0
