Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Gap,10,8,True,True,True,Medium Non-tufted grass/sedge,6,7.5
Gap,10,8,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,8,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,8,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,8,True,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,8,True,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,8,True,True,True,Small Tufted grass/sedge,6,7.5
Gap,10,8,True,True,True,Tufted Ground Fern,0,0.0
Gap,10,8,True,True,True,Tufted Ground Fern,3,3.0
Gap,10,8,True,True,True,Tufted Ground Fern,6,0.5
Gap,10,9,False,True,False,Large Forb/Herb,0,0.5
Gap,10,9,False,True,False,Large Forb/Herb,3,1.0
Gap,10,9,False,True,False,Large Forb/Herb,6,0.0
Gap,10,9,False,True,False,Medium Forb/Herb,0,1.0
Gap,10,9,False,True,False,Medium Forb/Herb,3,21.5
Gap,10,9,False,True,False,Medium Forb/Herb,6,3.0
Gap,10,9,False,True,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,9,False,True,False,Medium Non-tufted grass/sedge,3,0.5
Gap,10,9,False,True,False,Medium Non-tufted grass/sedge,6,0.0
Gap,10,9,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,9,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,9,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,9,False,True,False,Small Tufted grass/sedge,0,15.0
Gap,10,9,False,True,False,Small Tufted grass/sedge,3,25.0
Gap,10,9,False,True,False,Small Tufted grass/sedge,6,1.0
Gap,10,9,False,True,True,Medium Forb/Herb,0,0.0
Gap,10,9,False,True,True,Medium Forb/Herb,3,0.0
Gap,10,9,False,True,True,Medium Forb/Herb,6,1.0
Gap,10,9,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Gap,10,9,False,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,9,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,9,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,9,False,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,9,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,9,False,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,9,False,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,9,False,True,True,Small Tufted grass/sedge,6,3.0
Gap,10,10,True,False,False,Large Forb/Herb,0,1.0
Gap,10,10,True,False,False,Large Forb/Herb,3,0.5
Gap,10,10,True,False,False,Large Forb/Herb,6,0.5
Gap,10,10,True,False,False,Medium Forb/Herb,0,1.5
Gap,10,10,True,False,False,Medium Forb/Herb,3,1.5
Gap,10,10,True,False,False,Medium Forb/Herb,6,1.5
Gap,10,10,True,False,False,Medium Tufted grass/sedge,0,0.5
Gap,10,10,True,False,False,Medium Tufted grass/sedge,3,0.5
Gap,10,10,True,False,False,Medium Tufted grass/sedge,6,0.5
Gap,10,10,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,10,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,10,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,10,True,False,False,Small Tufted grass/sedge,0,25.0
Gap,10,10,True,False,False,Small Tufted grass/sedge,3,15.0
Gap,10,10,True,False,False,Small Tufted grass/sedge,6,3.5
Gap,10,10,True,False,True,Large Forb/Herb,0,0.5
Gap,10,10,True,False,True,Large Forb/Herb,3,0.5
Gap,10,10,True,False,True,Large Forb/Herb,6,3.0
Gap,10,10,True,False,True,Medium Forb/Herb,0,0.5
Gap,10,10,True,False,True,Medium Forb/Herb,3,0.5
Gap,10,10,True,False,True,Medium Forb/Herb,6,0.5
Gap,10,10,True,False,True,Medium Non-tufted grass/sedge,0,0.0
Gap,10,10,True,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,10,True,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,10,True,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,10,True,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,10,True,False,True,Small Tufted grass/sedge,6,25.0
Gap,10,10,True,False,True,Tufted Ground Fern,0,0.5
Gap,10,10,True,False,True,Tufted Ground Fern,3,0.5
Gap,10,10,True,False,True,Tufted Ground Fern,6,3.0
Gap,10,11,False,True,False,Large Forb/Herb,0,1.0
Gap,10,11,False,True,False,Large Forb/Herb,3,1.5
Gap,10,11,False,True,False,Large Forb/Herb,6,1.0
Gap,10,11,False,True,False,Medium Forb/Herb,0,2.0
Gap,10,11,False,True,False,Medium Forb/Herb,3,4.5
Gap,10,11,False,True,False,Medium Forb/Herb,6,7.5
Gap,10,11,False,True,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,11,False,True,False,Medium Non-tufted grass/sedge,3,0.5
Gap,10,11,False,True,False,Medium Non-tufted grass/sedge,6,0.0
Gap,10,11,False,True,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,11,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,11,False,True,False,Prostrate or Mat-forming Forb/Herb,6,6.0
Gap,10,11,False,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,11,False,True,False,Small Non-tufted grass/sedge,3,0.5
Gap,10,11,False,True,False,Small Non-tufted grass/sedge,6,0.5
Gap,10,11,False,True,False,Small Tufted grass/sedge,0,15.0
Gap,10,11,False,True,False,Small Tufted grass/sedge,3,10.5
Gap,10,11,False,True,False,Small Tufted grass/sedge,6,1.0
Gap,10,11,False,True,False,Tiny Tufted grass/sedge,0,0.0
Gap,10,11,False,True,False,Tiny Tufted grass/sedge,3,3.0
Gap,10,11,False,True,False,Tiny Tufted grass/sedge,6,0.0
Gap,10,11,False,True,True,Large Forb/Herb,0,3.0
Gap,10,11,False,True,True,Large Forb/Herb,3,3.0
Gap,10,11,False,True,True,Large Forb/Herb,6,15.0
Gap,10,11,False,True,True,Medium Forb/Herb,0,0.5
Gap,10,11,False,True,True,Medium Forb/Herb,3,0.5
Gap,10,11,False,True,True,Medium Forb/Herb,6,1.5
Gap,10,11,False,True,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,11,False,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,11,False,True,True,Medium Non-tufted grass/sedge,6,0.0
Gap,10,11,False,True,True,Prostrate Shrub,0,0.5
Gap,10,11,False,True,True,Prostrate Shrub,3,0.5
Gap,10,11,False,True,True,Prostrate Shrub,6,0.0
Gap,10,11,False,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,11,False,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,11,False,True,True,Small Tufted grass/sedge,6,0.5
Gap,10,12,True,True,False,Large Forb/Herb,0,0.5
Gap,10,12,True,True,False,Large Forb/Herb,3,4.5
Gap,10,12,True,True,False,Large Forb/Herb,6,1.0
Gap,10,12,True,True,False,Large Tufted grass/sedge,0,0.5
Gap,10,12,True,True,False,Large Tufted grass/sedge,3,8.5
Gap,10,12,True,True,False,Large Tufted grass/sedge,6,0.5
Gap,10,12,True,True,False,Medium Forb/Herb,0,1.0
Gap,10,12,True,True,False,Medium Forb/Herb,3,13.0
Gap,10,12,True,True,False,Medium Forb/Herb,6,0.0
Gap,10,12,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,12,True,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,12,True,True,False,Medium Tufted grass/sedge,6,15.0
Gap,10,12,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,12,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,12,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,12,True,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,12,True,True,False,Small Non-tufted grass/sedge,3,0.5
Gap,10,12,True,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,12,True,True,False,Small Tufted grass/sedge,0,0.5
Gap,10,12,True,True,False,Small Tufted grass/sedge,3,6.0
Gap,10,12,True,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,12,True,True,True,Large Forb/Herb,0,7.5
Gap,10,12,True,True,True,Large Forb/Herb,3,25.0
Gap,10,12,True,True,True,Large Forb/Herb,6,45.0
Gap,10,12,True,True,True,Medium Forb/Herb,0,0.5
Gap,10,12,True,True,True,Medium Forb/Herb,3,1.0
Gap,10,12,True,True,True,Medium Forb/Herb,6,0.0
Gap,10,12,True,True,True,Shrub,0,0.0
Gap,10,12,True,True,True,Shrub,3,15.0
Gap,10,12,True,True,True,Shrub,6,3.0
Gap,10,12,True,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,12,True,True,True,Small Tufted grass/sedge,3,0.5
Gap,10,12,True,True,True,Small Tufted grass/sedge,6,0.5
Gap,10,13,False,False,False,Large Forb/Herb,0,0.0
Gap,10,13,False,False,False,Large Forb/Herb,3,0.5
Gap,10,13,False,False,False,Large Forb/Herb,6,3.0
Gap,10,13,False,False,False,Medium Forb/Herb,0,2.0
Gap,10,13,False,False,False,Medium Forb/Herb,3,4.0
Gap,10,13,False,False,False,Medium Forb/Herb,6,5.5
Gap,10,13,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,13,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,13,False,False,False,Medium Tufted grass/sedge,6,0.5
Gap,10,13,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,13,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,13,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,13,False,False,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,13,False,False,False,Small Non-tufted grass/sedge,3,0.5
Gap,10,13,False,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,13,False,False,False,Small Tufted grass/sedge,0,3.0
Gap,10,13,False,False,False,Small Tufted grass/sedge,3,3.0
Gap,10,13,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,13,False,False,True,Medium Forb/Herb,0,0.5
Gap,10,13,False,False,True,Medium Forb/Herb,3,0.5
Gap,10,13,False,False,True,Medium Forb/Herb,6,3.0
Gap,10,13,False,False,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Gap,10,13,False,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,13,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,13,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,13,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,13,False,False,True,Small Tufted grass/sedge,6,3.0
Gap,10,14,True,False,False,Large Forb/Herb,0,0.0
Gap,10,14,True,False,False,Large Forb/Herb,3,0.5
Gap,10,14,True,False,False,Large Forb/Herb,6,1.0
Gap,10,14,True,False,False,Medium Forb/Herb,0,0.5
Gap,10,14,True,False,False,Medium Forb/Herb,3,7.5
Gap,10,14,True,False,False,Medium Forb/Herb,6,2.0
Gap,10,14,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,14,True,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,14,True,False,False,Prostrate or Mat-forming Forb/Herb,6,3.0
Gap,10,14,True,False,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,14,True,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,14,True,False,False,Small Non-tufted grass/sedge,6,3.0
Gap,10,14,True,False,False,Small Tufted grass/sedge,0,3.0
Gap,10,14,True,False,False,Small Tufted grass/sedge,3,8.0
Gap,10,14,True,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,14,True,False,True,Medium Forb/Herb,0,0.5
Gap,10,14,True,False,True,Medium Forb/Herb,3,6.0
Gap,10,14,True,False,True,Medium Forb/Herb,6,8.5
Gap,10,14,True,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,14,True,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,14,True,False,True,Small Tufted grass/sedge,6,7.5
Gap,10,15,False,False,False,Large Forb/Herb,0,0.0
Gap,10,15,False,False,False,Large Forb/Herb,3,0.0
Gap,10,15,False,False,False,Large Forb/Herb,6,0.5
Gap,10,15,False,False,False,Large Tufted grass/sedge,0,3.0
Gap,10,15,False,False,False,Large Tufted grass/sedge,3,3.0
Gap,10,15,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,15,False,False,False,Medium Forb/Herb,0,2.0
Gap,10,15,False,False,False,Medium Forb/Herb,3,4.0
Gap,10,15,False,False,False,Medium Forb/Herb,6,2.0
Gap,10,15,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,15,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,15,False,False,False,Medium Tufted grass/sedge,6,0.5
Gap,10,15,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,15,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,15,False,False,False,Prostrate or Mat-forming Forb/Herb,6,3.0
Gap,10,15,False,False,False,Small Tufted grass/sedge,0,7.5
Gap,10,15,False,False,False,Small Tufted grass/sedge,3,7.5
Gap,10,15,False,False,False,Small Tufted grass/sedge,6,0.5
Gap,10,15,False,False,True,Large Forb/Herb,0,0.5
Gap,10,15,False,False,True,Large Forb/Herb,3,7.5
Gap,10,15,False,False,True,Large Forb/Herb,6,7.5
Gap,10,15,False,False,True,Medium Forb/Herb,0,0.0
Gap,10,15,False,False,True,Medium Forb/Herb,3,0.5
Gap,10,15,False,False,True,Medium Forb/Herb,6,0.5
Gap,10,15,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,15,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Gap,10,15,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,15,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,15,False,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,15,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,15,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,15,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,15,False,False,True,Small Tufted grass/sedge,6,0.5
Gap,10,15,False,False,True,Tufted Ground Fern,0,0.5
Gap,10,15,False,False,True,Tufted Ground Fern,3,0.0
Gap,10,15,False,False,True,Tufted Ground Fern,6,0.5
Gap,10,16,True,True,False,Large Forb/Herb,0,0.0
Gap,10,16,True,True,False,Large Forb/Herb,3,8.5
Gap,10,16,True,True,False,Large Forb/Herb,6,1.0
Gap,10,16,True,True,False,Large Tufted grass/sedge,0,0.0
Gap,10,16,True,True,False,Large Tufted grass/sedge,3,35.0
Gap,10,16,True,True,False,Large Tufted grass/sedge,6,55.0
Gap,10,16,True,True,False,Medium Forb/Herb,0,2.5
Gap,10,16,True,True,False,Medium Forb/Herb,3,4.0
Gap,10,16,True,True,False,Medium Forb/Herb,6,0.5
Gap,10,16,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,16,True,True,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,16,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,16,True,True,False,Small Non-tufted grass/sedge,0,0.5
Gap,10,16,True,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,16,True,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,16,True,True,False,Small Tufted grass/sedge,0,0.5
Gap,10,16,True,True,False,Small Tufted grass/sedge,3,3.0
Gap,10,16,True,True,False,Small Tufted grass/sedge,6,0.5
Gap,10,16,True,True,True,Large Forb/Herb,0,7.5
Gap,10,16,True,True,True,Large Forb/Herb,3,25.0
Gap,10,16,True,True,True,Large Forb/Herb,6,35.0
Gap,10,16,True,True,True,Medium Forb/Herb,0,0.0
Gap,10,16,True,True,True,Medium Forb/Herb,3,0.0
Gap,10,16,True,True,True,Medium Forb/Herb,6,1.0
Gap,10,16,True,True,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,16,True,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,16,True,True,True,Medium Non-tufted grass/sedge,6,3.0
Gap,10,16,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,16,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,16,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,16,True,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,16,True,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,16,True,True,True,Small Tufted grass/sedge,6,0.5
Gap,10,17,False,False,False,Large Forb/Herb,0,1.5
Gap,10,17,False,False,False,Large Forb/Herb,3,0.0
Gap,10,17,False,False,False,Large Forb/Herb,6,4.0
Gap,10,17,False,False,False,Large Tufted grass/sedge,0,7.5
Gap,10,17,False,False,False,Large Tufted grass/sedge,3,0.0
Gap,10,17,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,17,False,False,False,Medium Forb/Herb,0,1.0
Gap,10,17,False,False,False,Medium Forb/Herb,3,0.0
Gap,10,17,False,False,False,Medium Forb/Herb,6,1.0
Gap,10,17,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,17,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,17,False,False,False,Medium Tufted grass/sedge,6,3.0
Gap,10,17,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,17,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,17,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,17,False,False,False,Small Non-tufted grass/sedge,0,0.5
Gap,10,17,False,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,17,False,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,17,False,False,False,Small Tufted grass/sedge,0,25.0
Gap,10,17,False,False,False,Small Tufted grass/sedge,3,0.0
Gap,10,17,False,False,False,Small Tufted grass/sedge,6,1.0
Gap,10,17,False,False,True,Large Forb/Herb,0,0.0
Gap,10,17,False,False,True,Large Forb/Herb,3,0.0
Gap,10,17,False,False,True,Large Forb/Herb,6,0.5
Gap,10,17,False,False,True,Medium Forb/Herb,0,0.5
Gap,10,17,False,False,True,Medium Forb/Herb,3,0.0
Gap,10,17,False,False,True,Medium Forb/Herb,6,1.0
Gap,10,17,False,False,True,Medium Non-tufted grass/sedge,0,0.0
Gap,10,17,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,17,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,17,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,17,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,17,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,17,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,17,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,17,False,False,True,Small Tufted grass/sedge,6,3.0
Gap,10,18,True,False,False,Large Forb/Herb,0,4.0
Gap,10,18,True,False,False,Large Forb/Herb,3,1.5
Gap,10,18,True,False,False,Large Forb/Herb,6,0.5
Gap,10,18,True,False,False,Large Tufted grass/sedge,0,3.0
Gap,10,18,True,False,False,Large Tufted grass/sedge,3,7.5
Gap,10,18,True,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,18,True,False,False,Medium Forb/Herb,0,3.5
Gap,10,18,True,False,False,Medium Forb/Herb,3,12.5
Gap,10,18,True,False,False,Medium Forb/Herb,6,3.5
Gap,10,18,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,18,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,18,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,18,True,False,False,Small Tufted grass/sedge,0,15.0
Gap,10,18,True,False,False,Small Tufted grass/sedge,3,15.5
Gap,10,18,True,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,18,True,False,True,Large Forb/Herb,0,3.0
Gap,10,18,True,False,True,Large Forb/Herb,3,7.5
Gap,10,18,True,False,True,Large Forb/Herb,6,3.0
Gap,10,18,True,False,True,Medium Forb/Herb,0,0.5
Gap,10,18,True,False,True,Medium Forb/Herb,3,3.0
Gap,10,18,True,False,True,Medium Forb/Herb,6,1.0
Gap,10,18,True,False,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,18,True,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,18,True,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,18,True,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,18,True,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,18,True,False,True,Small Tufted grass/sedge,6,1.0
Gap,10,19,False,False,False,Large Forb/Herb,0,0.0
Gap,10,19,False,False,False,Large Forb/Herb,3,0.5
Gap,10,19,False,False,False,Large Forb/Herb,6,0.0
Gap,10,19,False,False,False,Medium Forb/Herb,0,0.5
Gap,10,19,False,False,False,Medium Forb/Herb,3,3.0
Gap,10,19,False,False,False,Medium Forb/Herb,6,7.5
Gap,10,19,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,19,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,19,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,19,False,False,False,Small Tufted grass/sedge,0,3.0
Gap,10,19,False,False,False,Small Tufted grass/sedge,3,3.0
Gap,10,19,False,False,False,Small Tufted grass/sedge,6,0.5
Gap,10,19,False,False,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Gap,10,19,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,19,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,19,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,19,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,19,False,False,True,Small Tufted grass/sedge,6,0.5
Gap,10,20,True,True,False,Large Forb/Herb,0,0.5
Gap,10,20,True,True,False,Large Forb/Herb,3,15.0
Gap,10,20,True,True,False,Large Forb/Herb,6,0.0
Gap,10,20,True,True,False,Large Tufted grass/sedge,0,3.0
Gap,10,20,True,True,False,Large Tufted grass/sedge,3,15.0
Gap,10,20,True,True,False,Large Tufted grass/sedge,6,0.0
Gap,10,20,True,True,False,Medium Forb/Herb,0,2.5
Gap,10,20,True,True,False,Medium Forb/Herb,3,25.0
Gap,10,20,True,True,False,Medium Forb/Herb,6,0.5
Gap,10,20,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,20,True,True,False,Medium Tufted grass/sedge,3,3.0
Gap,10,20,True,True,False,Medium Tufted grass/sedge,6,25.5
Gap,10,20,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,20,True,True,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,10,20,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,20,True,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,20,True,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,20,True,True,False,Small Non-tufted grass/sedge,6,3.0
Gap,10,20,True,True,False,Small Tufted grass/sedge,0,15.0
Gap,10,20,True,True,False,Small Tufted grass/sedge,3,8.0
Gap,10,20,True,True,False,Small Tufted grass/sedge,6,0.5
Gap,10,20,True,True,True,Medium Forb/Herb,0,0.5
Gap,10,20,True,True,True,Medium Forb/Herb,3,0.5
Gap,10,20,True,True,True,Medium Forb/Herb,6,0.5
Gap,10,20,True,True,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,20,True,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,20,True,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,20,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,20,True,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,20,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,20,True,True,True,Small Tufted grass/sedge,0,0.5
Gap,10,20,True,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,20,True,True,True,Small Tufted grass/sedge,6,0.0
Gap,10,20,True,True,True,Tufted Ground Fern,0,0.0
Gap,10,20,True,True,True,Tufted Ground Fern,3,0.0
Gap,10,20,True,True,True,Tufted Ground Fern,6,0.5
Gap,10,21,False,False,False,Large Forb/Herb,0,0.0
Gap,10,21,False,False,False,Large Forb/Herb,3,1.0
Gap,10,21,False,False,False,Large Forb/Herb,6,0.0
Gap,10,21,False,False,False,Large Tufted grass/sedge,0,3.0
Gap,10,21,False,False,False,Large Tufted grass/sedge,3,0.5
Gap,10,21,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,21,False,False,False,Medium Forb/Herb,0,0.0
Gap,10,21,False,False,False,Medium Forb/Herb,3,0.5
Gap,10,21,False,False,False,Medium Forb/Herb,6,3.0
Gap,10,21,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,21,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,21,False,False,False,Medium Tufted grass/sedge,6,0.5
Gap,10,21,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,21,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,21,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,21,False,False,False,Small Tufted grass/sedge,0,0.5
Gap,10,21,False,False,False,Small Tufted grass/sedge,3,0.5
Gap,10,21,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,21,False,False,True,Medium Forb/Herb,0,0.5
Gap,10,21,False,False,True,Medium Forb/Herb,3,1.0
Gap,10,21,False,False,True,Medium Forb/Herb,6,0.5
Gap,10,21,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Gap,10,21,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Gap,10,21,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Gap,10,21,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,21,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,21,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,22,True,True,False,Large Forb/Herb,0,0.0
Gap,10,22,True,True,False,Large Forb/Herb,3,0.5
Gap,10,22,True,True,False,Large Forb/Herb,6,0.0
Gap,10,22,True,True,False,Large Tufted grass/sedge,0,0.0
Gap,10,22,True,True,False,Large Tufted grass/sedge,3,0.5
Gap,10,22,True,True,False,Large Tufted grass/sedge,6,0.0
Gap,10,22,True,True,False,Medium Forb/Herb,0,1.0
Gap,10,22,True,True,False,Medium Forb/Herb,3,10.0
Gap,10,22,True,True,False,Medium Forb/Herb,6,15.0
Gap,10,22,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,22,True,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,22,True,True,False,Medium Tufted grass/sedge,6,25.0
Gap,10,22,True,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,22,True,True,False,Small Non-tufted grass/sedge,3,0.5
Gap,10,22,True,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,22,True,True,False,Small Tufted grass/sedge,0,15.0
Gap,10,22,True,True,False,Small Tufted grass/sedge,3,15.0
Gap,10,22,True,True,False,Small Tufted grass/sedge,6,0.0
